Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       28.57% |       0.9274 |       1.2401 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       71.43% |       0.1704 |       1.0050 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       71.43% |       0.0456 |       1.1557 |          0.0010 |
|      14 |         150 |       00:01:15 |       90.00% |       61.90% |       0.1398 |       1.3798 |          0.0001 |
|      19 |         200 |       00:01:39 |      100.00% |       71.43% |       0.0571 |       1.2132 |          0.0001 |
|      23 |         250 |       00:02:04 |      100.00% |       71.43% |       0.0043 |       1.2757 |      1.0000e-05 |
|      28 |         300 |       00:02:28 |      100.00% |       71.43% |       0.0064 |       1.3188 |      1.0000e-05 |
|      32 |         350 |       00:02:53 |      100.00% |       66.67% |       0.0164 |       1.4481 |      1.0000e-06 |
|      37 |         400 |       00:03:17 |      100.00% |       71.43% |       0.0083 |       1.4217 |      1.0000e-06 |
|      41 |         450 |       00:03:42 |      100.00% |       71.43% |       0.0073 |       1.4193 |      1.0000e-07 |
|      46 |         500 |       00:04:06 |      100.00% |       66.67% |       0.0208 |       1.4138 |      1.0000e-07 |
|      50 |         550 |       00:04:31 |      100.00% |       71.43% |       0.0090 |       1.3855 |      1.0000e-07 |
|      55 |         600 |       00:04:55 |      100.00% |       71.43% |       0.0081 |       1.3854 |      1.0000e-08 |
|      60 |         650 |       00:05:19 |      100.00% |       71.43% |       0.0067 |       1.4348 |      1.0000e-08 |
|      64 |         700 |       00:05:44 |      100.00% |       66.67% |       0.0124 |       1.4881 |      1.0000e-09 |
|      69 |         750 |       00:06:08 |      100.00% |       71.43% |       0.0333 |       1.4015 |      1.0000e-09 |
|      73 |         800 |       00:06:33 |      100.00% |       71.43% |       0.0058 |       1.4253 |      1.0000e-10 |
|      78 |         850 |       00:06:58 |      100.00% |       66.67% |       0.0162 |       1.4378 |      1.0000e-10 |
|      82 |         900 |       00:07:22 |      100.00% |       71.43% |       0.0114 |       1.4215 |      1.0000e-11 |
|      87 |         950 |       00:07:47 |       90.00% |       71.43% |       0.1952 |       1.4242 |      1.0000e-11 |
|      91 |        1000 |       00:08:12 |      100.00% |       71.43% |       0.0072 |       1.4222 |      1.0000e-12 |
|      96 |        1050 |       00:08:37 |      100.00% |       71.43% |       0.0062 |       1.4242 |      1.0000e-12 |
|     100 |        1100 |       00:09:01 |      100.00% |       71.43% |       0.0071 |       1.4253 |      1.0000e-12 |
|======================================================================================================================|
