Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       28.57% |       1.1778 |       1.1019 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       90.48% |       0.3625 |       0.3297 |          0.0010 |
|      10 |         100 |       00:00:51 |       90.00% |       85.71% |       0.2594 |       0.3954 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       95.24% |       0.0532 |       0.1463 |          0.0001 |
|      19 |         200 |       00:01:42 |      100.00% |       95.24% |       0.0080 |       0.1723 |          0.0001 |
|      23 |         250 |       00:02:07 |      100.00% |       95.24% |       0.0123 |       0.1898 |      1.0000e-05 |
|      28 |         300 |       00:02:32 |      100.00% |       95.24% |       0.0311 |       0.1908 |      1.0000e-05 |
|      32 |         350 |       00:02:57 |      100.00% |       95.24% |       0.0052 |       0.1905 |      1.0000e-06 |
|      37 |         400 |       00:03:22 |      100.00% |       95.24% |       0.0179 |       0.1902 |      1.0000e-06 |
|      41 |         450 |       00:03:47 |      100.00% |       95.24% |       0.0285 |       0.1814 |      1.0000e-07 |
|      46 |         500 |       00:04:12 |      100.00% |       95.24% |       0.0057 |       0.1922 |      1.0000e-07 |
|      50 |         550 |       00:04:37 |      100.00% |       95.24% |       0.0091 |       0.1895 |      1.0000e-07 |
|      55 |         600 |       00:05:02 |      100.00% |       95.24% |       0.0074 |       0.1814 |      1.0000e-08 |
|      60 |         650 |       00:05:27 |      100.00% |       95.24% |       0.0063 |       0.1921 |      1.0000e-08 |
|      64 |         700 |       00:05:52 |      100.00% |       95.24% |       0.0190 |       0.1928 |      1.0000e-09 |
|      69 |         750 |       00:06:16 |      100.00% |       95.24% |       0.0154 |       0.1815 |      1.0000e-09 |
|      73 |         800 |       00:06:41 |      100.00% |       95.24% |       0.0133 |       0.1875 |      1.0000e-10 |
|      78 |         850 |       00:07:06 |      100.00% |       95.24% |       0.0085 |       0.1892 |      1.0000e-10 |
|      82 |         900 |       00:07:32 |      100.00% |       95.24% |       0.0098 |       0.1925 |      1.0000e-11 |
|      87 |         950 |       00:07:57 |      100.00% |       95.24% |       0.0054 |       0.1911 |      1.0000e-11 |
|      91 |        1000 |       00:08:22 |      100.00% |       95.24% |       0.0114 |       0.1923 |      1.0000e-12 |
|      96 |        1050 |       00:08:47 |      100.00% |       95.24% |       0.0086 |       0.1909 |      1.0000e-12 |
|     100 |        1100 |       00:09:12 |      100.00% |       95.24% |       0.0170 |       0.1923 |      1.0000e-12 |
|======================================================================================================================|
