Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |       42.86% |       1.2404 |       1.1161 |          0.0010 |
|       5 |          50 |       00:00:26 |       80.00% |       90.48% |       0.6389 |       0.2864 |          0.0010 |
|      10 |         100 |       00:00:51 |      100.00% |       90.48% |       0.1357 |       0.2193 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       95.24% |       0.0480 |       0.1897 |          0.0001 |
|      19 |         200 |       00:01:41 |      100.00% |       95.24% |       0.0199 |       0.2428 |          0.0001 |
|      23 |         250 |       00:02:06 |      100.00% |       95.24% |       0.0118 |       0.2641 |      1.0000e-05 |
|      28 |         300 |       00:02:31 |      100.00% |       95.24% |       0.0191 |       0.2591 |      1.0000e-05 |
|      32 |         350 |       00:02:57 |      100.00% |      100.00% |       0.0118 |       0.0501 |      1.0000e-06 |
|      37 |         400 |       00:03:21 |      100.00% |       95.24% |       0.0120 |       0.2592 |      1.0000e-06 |
|      41 |         450 |       00:03:46 |      100.00% |       95.24% |       0.0140 |       0.2890 |      1.0000e-07 |
|      46 |         500 |       00:04:11 |      100.00% |       95.24% |       0.0153 |       0.2660 |      1.0000e-07 |
|      50 |         550 |       00:04:36 |      100.00% |       95.24% |       0.0249 |       0.2588 |      1.0000e-07 |
|      55 |         600 |       00:05:01 |      100.00% |       95.24% |       0.0092 |       0.2591 |      1.0000e-08 |
|      60 |         650 |       00:05:25 |      100.00% |       95.24% |       0.0082 |       0.2660 |      1.0000e-08 |
|      64 |         700 |       00:05:50 |      100.00% |       95.24% |       0.0081 |       0.2718 |      1.0000e-09 |
|      69 |         750 |       00:06:16 |       90.00% |       90.48% |       0.1510 |       0.2987 |      1.0000e-09 |
|      73 |         800 |       00:06:41 |      100.00% |       95.24% |       0.0158 |       0.2707 |      1.0000e-10 |
|      78 |         850 |       00:07:06 |      100.00% |       95.24% |       0.0058 |       0.2688 |      1.0000e-10 |
|      82 |         900 |       00:07:31 |      100.00% |       95.24% |       0.0224 |       0.2779 |      1.0000e-11 |
|      87 |         950 |       00:07:57 |      100.00% |       95.24% |       0.0246 |       0.2704 |      1.0000e-11 |
|      91 |        1000 |       00:08:22 |      100.00% |       90.48% |       0.0139 |       0.4249 |      1.0000e-12 |
|      96 |        1050 |       00:08:47 |      100.00% |       95.24% |       0.0196 |       0.2718 |      1.0000e-12 |
|     100 |        1100 |       00:09:12 |      100.00% |       95.24% |       0.0064 |       0.2901 |      1.0000e-12 |
|======================================================================================================================|
