Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       52.38% |       1.1153 |       1.0339 |          0.0010 |
|       5 |          50 |       00:00:25 |       80.00% |       90.48% |       0.4144 |       0.3649 |          0.0010 |
|      10 |         100 |       00:00:49 |       90.00% |       90.48% |       0.5149 |       0.2833 |          0.0010 |
|      14 |         150 |       00:01:14 |      100.00% |       95.24% |       0.0336 |       0.1532 |          0.0001 |
|      19 |         200 |       00:01:38 |      100.00% |       90.48% |       0.0233 |       0.3239 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       90.48% |       0.0179 |       0.3491 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |       90.00% |       85.71% |       0.2625 |       0.5195 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |      100.00% |       90.48% |       0.0655 |       0.3592 |      1.0000e-06 |
|      37 |         400 |       00:03:16 |      100.00% |       90.48% |       0.0256 |       0.3305 |      1.0000e-06 |
|      41 |         450 |       00:03:40 |      100.00% |       85.71% |       0.0463 |       0.4422 |      1.0000e-07 |
|      46 |         500 |       00:04:05 |      100.00% |       95.24% |       0.0287 |       0.1555 |      1.0000e-07 |
|      50 |         550 |       00:04:29 |       90.00% |       90.48% |       0.1075 |       0.3320 |      1.0000e-07 |
|      55 |         600 |       00:04:53 |       80.00% |       85.71% |       0.5800 |       0.4730 |      1.0000e-08 |
|      60 |         650 |       00:05:18 |      100.00% |       95.24% |       0.0432 |       0.1595 |      1.0000e-08 |
|      64 |         700 |       00:05:42 |       90.00% |       90.48% |       0.4060 |       0.3320 |      1.0000e-09 |
|      69 |         750 |       00:06:07 |      100.00% |       85.71% |       0.0545 |       0.3723 |      1.0000e-09 |
|      73 |         800 |       00:06:31 |      100.00% |       90.48% |       0.0394 |       0.2819 |      1.0000e-10 |
|      78 |         850 |       00:06:55 |       90.00% |       85.71% |       0.1760 |       0.3723 |      1.0000e-10 |
|      82 |         900 |       00:07:20 |       90.00% |       90.48% |       0.1704 |       0.2364 |      1.0000e-11 |
|      87 |         950 |       00:07:45 |      100.00% |       95.24% |       0.0368 |       0.1867 |      1.0000e-11 |
|      91 |        1000 |       00:08:09 |       70.00% |       90.48% |       0.9629 |       0.3409 |      1.0000e-12 |
|      96 |        1050 |       00:08:34 |       80.00% |       90.48% |       0.2390 |       0.3320 |      1.0000e-12 |
|     100 |        1100 |       00:08:59 |      100.00% |       90.48% |       0.0159 |       0.2508 |      1.0000e-12 |
|======================================================================================================================|
