Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       28.57% |       1.1665 |       1.1038 |          0.0010 |
|       5 |          50 |       00:00:25 |       70.00% |       85.71% |       0.4336 |       0.4845 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       90.48% |       0.0648 |       0.3356 |          0.0010 |
|      14 |         150 |       00:01:15 |       90.00% |       95.24% |       0.1786 |       0.1707 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       95.24% |       0.0416 |       0.1543 |          0.0001 |
|      23 |         250 |       00:02:04 |      100.00% |       95.24% |       0.0204 |       0.1586 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       95.24% |       0.0545 |       0.1506 |      1.0000e-05 |
|      32 |         350 |       00:02:53 |      100.00% |       95.24% |       0.0073 |       0.1509 |      1.0000e-06 |
|      37 |         400 |       00:03:18 |      100.00% |       95.24% |       0.0266 |       0.1577 |      1.0000e-06 |
|      41 |         450 |       00:03:43 |      100.00% |       95.24% |       0.0132 |       0.1590 |      1.0000e-07 |
|      46 |         500 |       00:04:08 |      100.00% |       95.24% |       0.0166 |       0.1507 |      1.0000e-07 |
|      50 |         550 |       00:04:32 |       90.00% |       95.24% |       0.1518 |       0.1509 |      1.0000e-07 |
|      55 |         600 |       00:04:57 |      100.00% |       95.24% |       0.0216 |       0.1663 |      1.0000e-08 |
|      60 |         650 |       00:05:21 |      100.00% |       90.48% |       0.0280 |       0.2135 |      1.0000e-08 |
|      64 |         700 |       00:05:46 |      100.00% |       95.24% |       0.0171 |       0.1507 |      1.0000e-09 |
|      69 |         750 |       00:06:11 |      100.00% |       95.24% |       0.0395 |       0.1505 |      1.0000e-09 |
|      73 |         800 |       00:06:36 |      100.00% |       95.24% |       0.0220 |       0.1609 |      1.0000e-10 |
|      78 |         850 |       00:07:01 |      100.00% |       95.24% |       0.0190 |       0.1499 |      1.0000e-10 |
|      82 |         900 |       00:07:25 |      100.00% |       95.24% |       0.0103 |       0.1507 |      1.0000e-11 |
|      87 |         950 |       00:07:50 |      100.00% |       90.48% |       0.0351 |       0.2144 |      1.0000e-11 |
|      91 |        1000 |       00:08:15 |      100.00% |      100.00% |       0.0180 |       0.0425 |      1.0000e-12 |
|      96 |        1050 |       00:08:40 |      100.00% |      100.00% |       0.0258 |       0.0419 |      1.0000e-12 |
|     100 |        1100 |       00:09:05 |      100.00% |       95.24% |       0.0088 |       0.1509 |      1.0000e-12 |
|======================================================================================================================|
