Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.1003 |       2.0577 |          0.0010 |
|       5 |          18 |       00:00:02 |        0.00% |       50.00% |       2.2543 |       1.5469 |          0.0010 |
|       9 |          36 |       00:00:03 |       44.44% |       50.00% |       1.7503 |       1.4551 |          0.0010 |
|      13 |          50 |       00:00:05 |       33.33% |              |       1.6370 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       33.33% |       25.00% |       1.6522 |       1.4414 |          0.0001 |
|      18 |          72 |       00:00:06 |       33.33% |       25.00% |       1.6623 |       1.4438 |          0.0001 |
|      23 |          90 |       00:00:08 |        0.00% |       25.00% |       2.1322 |       1.4300 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       44.44% |              |       1.3917 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       33.33% |       25.00% |       1.7066 |       1.4306 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       22.22% |       25.00% |       1.6350 |       1.4336 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       11.11% |       25.00% |       2.0161 |       1.4338 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       22.22% |              |       1.6935 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       33.33% |       25.00% |       1.6781 |       1.4335 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       11.11% |       25.00% |       2.0474 |       1.4335 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       22.22% |       25.00% |       1.8575 |       1.4335 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       22.22% |              |       1.7418 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       55.56% |       25.00% |       1.5079 |       1.4335 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       22.22% |       25.00% |       1.6063 |       1.4335 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       44.44% |              |       1.5317 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       44.44% |       25.00% |       1.4127 |       1.4335 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       33.33% |       25.00% |       1.8446 |       1.4335 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       11.11% |       25.00% |       1.8268 |       1.4335 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       33.33% |              |       1.5469 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       22.22% |       25.00% |       1.6571 |       1.4335 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       22.22% |       25.00% |       1.7114 |       1.4335 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       22.22% |       25.00% |       1.5406 |       1.4335 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       33.33% |              |       1.6744 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       66.67% |       25.00% |       1.1488 |       1.4335 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       11.11% |       25.00% |       1.8132 |       1.4335 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |       22.22% |       25.00% |       1.8469 |       1.4335 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       33.33% |       25.00% |       1.5465 |       1.4335 |      1.0000e-12 |
|======================================================================================================================|
