Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       50.00% |       2.0765 |       2.0245 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |      100.00% |       1.5119 |       1.1600 |          0.0010 |
|       9 |          36 |       00:00:04 |      100.00% |      100.00% |       0.4986 |       0.3816 |          0.0010 |
|      13 |          50 |       00:00:06 |      100.00% |              |       0.4480 |              |          0.0001 |
|      14 |          54 |       00:00:06 |      100.00% |      100.00% |       0.3747 |       0.2984 |          0.0001 |
|      18 |          72 |       00:00:08 |      100.00% |      100.00% |       0.2151 |       0.2678 |          0.0001 |
|      23 |          90 |       00:00:10 |      100.00% |      100.00% |       0.4420 |       0.2666 |      1.0000e-05 |
|      25 |         100 |       00:00:11 |      100.00% |              |       0.3513 |              |      1.0000e-05 |
|      27 |         108 |       00:00:12 |       88.89% |      100.00% |       0.5676 |       0.2593 |      1.0000e-05 |
|      32 |         126 |       00:00:14 |       88.89% |      100.00% |       0.4199 |       0.2534 |      1.0000e-06 |
|      36 |         144 |       00:00:16 |      100.00% |      100.00% |       0.1845 |       0.2529 |      1.0000e-06 |
|      38 |         150 |       00:00:17 |      100.00% |              |       0.2545 |              |      1.0000e-06 |
|      41 |         162 |       00:00:18 |      100.00% |      100.00% |       0.2814 |       0.2526 |      1.0000e-07 |
|      45 |         180 |       00:00:20 |      100.00% |      100.00% |       0.3631 |       0.2525 |      1.0000e-07 |
|      50 |         198 |       00:00:22 |       88.89% |      100.00% |       0.3449 |       0.2525 |      1.0000e-07 |
|      50 |         200 |       00:00:22 |       88.89% |              |       0.3804 |              |      1.0000e-07 |
|      54 |         216 |       00:00:24 |      100.00% |      100.00% |       0.2073 |       0.2525 |      1.0000e-08 |
|      59 |         234 |       00:00:26 |      100.00% |      100.00% |       0.4054 |       0.2525 |      1.0000e-08 |
|      63 |         250 |       00:00:27 |      100.00% |              |       0.4543 |              |      1.0000e-09 |
|      63 |         252 |       00:00:28 |      100.00% |      100.00% |       0.2483 |       0.2525 |      1.0000e-09 |
|      68 |         270 |       00:00:30 |       88.89% |      100.00% |       0.3203 |       0.2525 |      1.0000e-09 |
|      72 |         288 |       00:00:32 |       88.89% |      100.00% |       0.4260 |       0.2525 |      1.0000e-10 |
|      75 |         300 |       00:00:33 |      100.00% |              |       0.3002 |              |      1.0000e-10 |
|      77 |         306 |       00:00:34 |      100.00% |      100.00% |       0.2756 |       0.2525 |      1.0000e-10 |
|      81 |         324 |       00:00:36 |      100.00% |      100.00% |       0.3431 |       0.2525 |      1.0000e-11 |
|      86 |         342 |       00:00:38 |      100.00% |      100.00% |       0.2834 |       0.2525 |      1.0000e-11 |
|      88 |         350 |       00:00:39 |      100.00% |              |       0.2727 |              |      1.0000e-11 |
|      90 |         360 |       00:00:40 |      100.00% |      100.00% |       0.1789 |       0.2525 |      1.0000e-11 |
|      95 |         378 |       00:00:42 |      100.00% |      100.00% |       0.2264 |       0.2525 |      1.0000e-12 |
|      99 |         396 |       00:00:44 |       88.89% |      100.00% |       0.3587 |       0.2525 |      1.0000e-12 |
|     100 |         400 |       00:00:44 |      100.00% |      100.00% |       0.2916 |       0.2525 |      1.0000e-12 |
|======================================================================================================================|
