Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.1262 |       2.0694 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       50.00% |       1.3500 |       1.5173 |          0.0010 |
|       9 |          36 |       00:00:04 |       88.89% |       50.00% |       0.6659 |       1.1935 |          0.0010 |
|      13 |          50 |       00:00:05 |       88.89% |              |       0.4932 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |       50.00% |       0.4718 |       1.1960 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |       50.00% |       0.6101 |       1.1499 |          0.0001 |
|      23 |          90 |       00:00:09 |      100.00% |       50.00% |       0.2569 |       1.0963 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |      100.00% |              |       0.4208 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |       88.89% |       50.00% |       0.3750 |       1.1058 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |       50.00% |       0.3167 |       1.1074 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |      100.00% |       50.00% |       0.2150 |       1.1074 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |      100.00% |              |       0.2429 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |      100.00% |       50.00% |       0.1853 |       1.1072 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |      100.00% |       50.00% |       0.4736 |       1.1071 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |       50.00% |       0.1897 |       1.1070 |      1.0000e-07 |
|      50 |         200 |       00:00:20 |      100.00% |              |       0.3613 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       88.89% |       50.00% |       0.5057 |       1.1070 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |      100.00% |       50.00% |       0.5445 |       1.1070 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |      100.00% |              |       0.4094 |              |      1.0000e-09 |
|      63 |         252 |       00:00:25 |      100.00% |       50.00% |       0.3791 |       1.1070 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |      100.00% |       50.00% |       0.2709 |       1.1070 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |      100.00% |       50.00% |       0.3573 |       1.1070 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       77.78% |              |       0.6810 |              |      1.0000e-10 |
|      77 |         306 |       00:00:30 |      100.00% |       50.00% |       0.2186 |       1.1070 |      1.0000e-10 |
|      81 |         324 |       00:00:32 |      100.00% |       50.00% |       0.2896 |       1.1070 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |      100.00% |       50.00% |       0.3089 |       1.1070 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |      100.00% |              |       0.2148 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |       88.89% |       50.00% |       0.4404 |       1.1070 |      1.0000e-11 |
|      95 |         378 |       00:00:37 |      100.00% |       50.00% |       0.2512 |       1.1070 |      1.0000e-12 |
|      99 |         396 |       00:00:39 |      100.00% |       50.00% |       0.2595 |       1.1070 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |      100.00% |       50.00% |       0.2989 |       1.1070 |      1.0000e-12 |
|======================================================================================================================|
