Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |       25.00% |       2.1117 |       2.1138 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |        0.00% |       1.3179 |       2.3616 |          0.0010 |
|       9 |          36 |       00:00:04 |       77.78% |        0.00% |       0.8703 |       2.1535 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       1.0074 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |        0.00% |       0.5823 |       1.9552 |          0.0001 |
|      18 |          72 |       00:00:07 |       77.78% |        0.00% |       0.8424 |       1.8151 |          0.0001 |
|      23 |          90 |       00:00:09 |       77.78% |        0.00% |       0.5255 |       1.8069 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       88.89% |              |       0.4704 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |       88.89% |        0.00% |       0.5984 |       1.8248 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       77.78% |        0.00% |       0.5400 |       1.8341 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       66.67% |        0.00% |       0.5271 |       1.8343 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |      100.00% |              |       0.3726 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |      100.00% |        0.00% |       0.4416 |       1.8338 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |       88.89% |        0.00% |       0.4331 |       1.8340 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       77.78% |        0.00% |       0.8287 |       1.8343 |      1.0000e-07 |
|      50 |         200 |       00:00:20 |       77.78% |              |       0.7361 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       88.89% |        0.00% |       0.7229 |       1.8343 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |       77.78% |        0.00% |       0.5953 |       1.8343 |      1.0000e-08 |
|      63 |         250 |       00:00:25 |       66.67% |              |       0.6287 |              |      1.0000e-09 |
|      63 |         252 |       00:00:25 |       77.78% |        0.00% |       0.7503 |       1.8343 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       77.78% |        0.00% |       0.5530 |       1.8343 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       88.89% |        0.00% |       0.6039 |       1.8343 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |      100.00% |              |       0.5557 |              |      1.0000e-10 |
|      77 |         306 |       00:00:30 |       88.89% |        0.00% |       0.6511 |       1.8343 |      1.0000e-10 |
|      81 |         324 |       00:00:32 |       77.78% |        0.00% |       0.7658 |       1.8343 |      1.0000e-11 |
|      86 |         342 |       00:00:34 |       88.89% |        0.00% |       0.5961 |       1.8343 |      1.0000e-11 |
|      88 |         350 |       00:00:35 |       77.78% |              |       0.5659 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |      100.00% |        0.00% |       0.2924 |       1.8343 |      1.0000e-11 |
|      95 |         378 |       00:00:37 |       77.78% |        0.00% |       0.6687 |       1.8343 |      1.0000e-12 |
|      99 |         396 |       00:00:39 |       66.67% |        0.00% |       0.5806 |       1.8343 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |       88.89% |        0.00% |       0.4669 |       1.8343 |      1.0000e-12 |
|======================================================================================================================|
