Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0608 |       2.1070 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       25.00% |       1.3183 |       2.0776 |          0.0010 |
|       9 |          36 |       00:00:04 |       77.78% |       50.00% |       0.8967 |       1.7991 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.8425 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       50.00% |       0.5474 |       1.6255 |          0.0001 |
|      18 |          72 |       00:00:07 |       55.56% |       50.00% |       1.0256 |       1.6666 |          0.0001 |
|      23 |          90 |       00:00:08 |       66.67% |       50.00% |       0.7269 |       1.5995 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.5881 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |       50.00% |       0.4305 |       1.5866 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       88.89% |       50.00% |       0.4257 |       1.5872 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       88.89% |       50.00% |       0.7227 |       1.5896 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       88.89% |              |       0.5098 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |       50.00% |       0.5669 |       1.5929 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       66.67% |       50.00% |       0.8541 |       1.5932 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       88.89% |       50.00% |       0.5776 |       1.5933 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       88.89% |              |       0.5729 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       77.78% |       50.00% |       0.5598 |       1.5933 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       77.78% |       50.00% |       0.7359 |       1.5933 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       88.89% |              |       0.6915 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |      100.00% |       50.00% |       0.5014 |       1.5933 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |      100.00% |       50.00% |       0.3803 |       1.5933 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |      100.00% |       50.00% |       0.4132 |       1.5933 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |      100.00% |              |       0.6614 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       88.89% |       50.00% |       0.3492 |       1.5933 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       88.89% |       50.00% |       0.6606 |       1.5933 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       66.67% |       50.00% |       0.6642 |       1.5933 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       66.67% |              |       0.6642 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       88.89% |       50.00% |       0.4802 |       1.5933 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       88.89% |       50.00% |       0.5728 |       1.5933 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |      100.00% |       50.00% |       0.4144 |       1.5933 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       55.56% |       50.00% |       1.0441 |       1.5933 |      1.0000e-12 |
|======================================================================================================================|
