Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |        0.00% |       2.0663 |       2.0823 |          0.0010 |
|       5 |          18 |       00:00:02 |       22.22% |        0.00% |       1.9143 |       2.1066 |          0.0010 |
|       9 |          36 |       00:00:03 |       44.44% |        0.00% |       1.5416 |       2.3518 |          0.0010 |
|      13 |          50 |       00:00:04 |       33.33% |              |       1.5416 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       22.22% |       25.00% |       1.7678 |       2.7870 |          0.0001 |
|      18 |          72 |       00:00:06 |       44.44% |        0.00% |       1.4411 |       2.7496 |          0.0001 |
|      23 |          90 |       00:00:08 |       33.33% |        0.00% |       2.2330 |       2.8118 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       11.11% |              |       1.7103 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       44.44% |        0.00% |       1.6664 |       2.8165 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       44.44% |        0.00% |       1.6154 |       2.8129 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       44.44% |        0.00% |       1.4402 |       2.8127 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       44.44% |              |       1.8708 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       55.56% |        0.00% |       1.3816 |       2.8133 |      1.0000e-07 |
|      45 |         180 |       00:00:15 |       44.44% |        0.00% |       1.4086 |       2.8134 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       77.78% |        0.00% |       1.2279 |       2.8134 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       11.11% |              |       2.0957 |              |      1.0000e-07 |
|      54 |         216 |       00:00:18 |       55.56% |        0.00% |       1.1430 |       2.8135 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |       11.11% |        0.00% |       1.8345 |       2.8135 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |       44.44% |              |       1.5809 |              |      1.0000e-09 |
|      63 |         252 |       00:00:21 |       33.33% |        0.00% |       1.3514 |       2.8135 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |       66.67% |        0.00% |       0.9292 |       2.8135 |      1.0000e-09 |
|      72 |         288 |       00:00:24 |       33.33% |        0.00% |       1.6715 |       2.8135 |      1.0000e-10 |
|      75 |         300 |       00:00:25 |       33.33% |              |       1.5185 |              |      1.0000e-10 |
|      77 |         306 |       00:00:26 |       44.44% |        0.00% |       1.2422 |       2.8135 |      1.0000e-10 |
|      81 |         324 |       00:00:27 |       66.67% |        0.00% |       1.3188 |       2.8135 |      1.0000e-11 |
|      86 |         342 |       00:00:29 |       22.22% |        0.00% |       1.6899 |       2.8135 |      1.0000e-11 |
|      88 |         350 |       00:00:29 |       33.33% |              |       1.2903 |              |      1.0000e-11 |
|      90 |         360 |       00:00:30 |       44.44% |        0.00% |       1.3162 |       2.8135 |      1.0000e-11 |
|      95 |         378 |       00:00:32 |       33.33% |        0.00% |       1.4557 |       2.8135 |      1.0000e-12 |
|      99 |         396 |       00:00:33 |       44.44% |        0.00% |       1.4410 |       2.8135 |      1.0000e-12 |
|     100 |         400 |       00:00:34 |       33.33% |        0.00% |       1.6292 |       2.8135 |      1.0000e-12 |
|======================================================================================================================|
