Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0968 |       2.0947 |          0.0010 |
|       5 |          18 |       00:00:02 |       22.22% |       25.00% |       1.6067 |       2.1862 |          0.0010 |
|       9 |          36 |       00:00:03 |       44.44% |       75.00% |       1.4706 |       1.5245 |          0.0010 |
|      13 |          50 |       00:00:04 |       66.67% |              |       1.1168 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       50.00% |       0.8726 |       1.5609 |          0.0001 |
|      18 |          72 |       00:00:06 |       77.78% |       50.00% |       0.8362 |       1.3018 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       75.00% |       0.5571 |       1.2876 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.6249 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       77.78% |       75.00% |       0.8096 |       1.2888 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       88.89% |       75.00% |       0.6567 |       1.2883 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       55.56% |       75.00% |       0.8956 |       1.2883 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       88.89% |              |       0.7541 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       88.89% |       75.00% |       0.5635 |       1.2887 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       55.56% |       75.00% |       0.9250 |       1.2887 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |      100.00% |       75.00% |       0.7807 |       1.2887 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       88.89% |              |       0.5139 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       44.44% |       75.00% |       1.0170 |       1.2888 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |       77.78% |       75.00% |       0.8701 |       1.2888 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |      100.00% |              |       0.6974 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       66.67% |       75.00% |       1.0206 |       1.2888 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |       77.78% |       75.00% |       0.5842 |       1.2888 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       55.56% |       75.00% |       0.9505 |       1.2888 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |      100.00% |              |       0.5944 |              |      1.0000e-10 |
|      77 |         306 |       00:00:26 |       77.78% |       75.00% |       0.7747 |       1.2888 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       77.78% |       75.00% |       0.7636 |       1.2888 |      1.0000e-11 |
|      86 |         342 |       00:00:29 |       66.67% |       75.00% |       1.0080 |       1.2888 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |      100.00% |              |       0.4122 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |       77.78% |       75.00% |       0.8296 |       1.2888 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       88.89% |       75.00% |       0.7242 |       1.2888 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |       77.78% |       75.00% |       0.8349 |       1.2888 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       66.67% |       75.00% |       0.9984 |       1.2888 |      1.0000e-12 |
|======================================================================================================================|
