Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.0643 |       2.0269 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       25.00% |       1.5086 |       1.7449 |          0.0010 |
|       9 |          36 |       00:00:03 |      100.00% |       75.00% |       0.4839 |       1.2064 |          0.0010 |
|      13 |          50 |       00:00:05 |       33.33% |              |       1.1830 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |       50.00% |       0.8554 |       1.4127 |          0.0001 |
|      18 |          72 |       00:00:07 |       77.78% |       75.00% |       0.7152 |       1.3370 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       75.00% |       0.3747 |       1.3491 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.5979 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |       75.00% |       0.4475 |       1.3411 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       77.78% |       75.00% |       0.6138 |       1.3410 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       66.67% |       75.00% |       0.7310 |       1.3409 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       77.78% |              |       0.8552 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       77.78% |       75.00% |       0.7747 |       1.3418 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |       75.00% |       0.6292 |       1.3418 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       88.89% |       75.00% |       0.5585 |       1.3417 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       88.89% |              |       0.7912 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       77.78% |       75.00% |       0.7698 |       1.3417 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |      100.00% |       75.00% |       0.4089 |       1.3417 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       77.78% |              |       0.6390 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |      100.00% |       75.00% |       0.5924 |       1.3417 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       44.44% |       75.00% |       1.1675 |       1.3417 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       66.67% |       75.00% |       0.6265 |       1.3417 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       66.67% |              |       0.9897 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       88.89% |       75.00% |       0.5270 |       1.3417 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       77.78% |       75.00% |       0.7511 |       1.3417 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |      100.00% |       75.00% |       0.3991 |       1.3417 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       88.89% |              |       0.5619 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       77.78% |       75.00% |       0.7113 |       1.3417 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |      100.00% |       75.00% |       0.5661 |       1.3417 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       77.78% |       75.00% |       0.6444 |       1.3417 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       77.78% |       75.00% |       0.8309 |       1.3417 |      1.0000e-12 |
|======================================================================================================================|
