Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.1891 |       2.1266 |          0.0010 |
|       5 |          18 |       00:00:02 |       77.78% |       50.00% |       1.0595 |       1.6442 |          0.0010 |
|       9 |          36 |       00:00:03 |       77.78% |       50.00% |       0.5944 |       1.1086 |          0.0010 |
|      13 |          50 |       00:00:04 |      100.00% |              |       0.3566 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |       75.00% |       0.3193 |       0.8060 |          0.0001 |
|      18 |          72 |       00:00:06 |      100.00% |       50.00% |       0.3189 |       0.7739 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |       50.00% |       0.4531 |       0.7728 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.2690 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |      100.00% |       50.00% |       0.2891 |       0.7633 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |      100.00% |       50.00% |       0.4082 |       0.7562 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       50.00% |       0.2856 |       0.7552 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       88.89% |              |       0.7177 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       77.78% |       50.00% |       0.3680 |       0.7550 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |       50.00% |       0.4164 |       0.7549 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |      100.00% |       50.00% |       0.2421 |       0.7549 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |      100.00% |              |       0.4112 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       77.78% |       50.00% |       0.4631 |       0.7549 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |      100.00% |       50.00% |       0.3223 |       0.7549 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |      100.00% |              |       0.3308 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       66.67% |       50.00% |       0.5926 |       0.7549 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |      100.00% |       50.00% |       0.3305 |       0.7549 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       77.78% |       50.00% |       0.4478 |       0.7549 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |      100.00% |              |       0.3572 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |      100.00% |       50.00% |       0.2712 |       0.7549 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |      100.00% |       50.00% |       0.2490 |       0.7549 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |      100.00% |       50.00% |       0.1588 |       0.7549 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |      100.00% |              |       0.2791 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |      100.00% |       50.00% |       0.2856 |       0.7549 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |      100.00% |       50.00% |       0.4202 |       0.7549 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |       88.89% |       50.00% |       0.3961 |       0.7549 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |      100.00% |       50.00% |       0.2497 |       0.7549 |      1.0000e-12 |
|======================================================================================================================|
