Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |        0.00% |       2.0231 |       2.1150 |          0.0010 |
|       5 |          18 |       00:00:02 |       33.33% |       25.00% |       1.5264 |       1.8527 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |       50.00% |       0.6770 |       1.5471 |          0.0010 |
|      13 |          50 |       00:00:05 |       88.89% |              |       0.7123 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |       50.00% |       0.6374 |       1.1257 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |       50.00% |       0.5304 |       1.1458 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |       50.00% |       0.5908 |       1.0642 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.6325 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |       50.00% |       0.4082 |       1.0697 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |      100.00% |       50.00% |       0.4601 |       1.0666 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       50.00% |       0.5791 |       1.0650 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       88.89% |              |       0.5796 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       77.78% |       50.00% |       0.6656 |       1.0643 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       77.78% |       50.00% |       0.4885 |       1.0642 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |       50.00% |       0.3348 |       1.0640 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       88.89% |              |       0.6701 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |      100.00% |       50.00% |       0.4790 |       1.0640 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       77.78% |       50.00% |       0.5584 |       1.0640 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |      100.00% |              |       0.3843 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |      100.00% |       50.00% |       0.5170 |       1.0640 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       88.89% |       50.00% |       0.4969 |       1.0640 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       77.78% |       50.00% |       0.6928 |       1.0640 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |      100.00% |              |       0.3795 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       77.78% |       50.00% |       0.7087 |       1.0640 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |      100.00% |       50.00% |       0.4850 |       1.0640 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       88.89% |       50.00% |       0.4238 |       1.0640 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       77.78% |              |       0.6578 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       77.78% |       50.00% |       0.5791 |       1.0640 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       88.89% |       50.00% |       0.4459 |       1.0640 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |      100.00% |       50.00% |       0.4222 |       1.0640 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |      100.00% |       50.00% |       0.4931 |       1.0640 |      1.0000e-12 |
|======================================================================================================================|
