Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0671 |       2.1485 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       25.00% |       1.4169 |       1.9541 |          0.0010 |
|       9 |          36 |       00:00:03 |       77.78% |       25.00% |       0.7751 |       1.7063 |          0.0010 |
|      13 |          50 |       00:00:04 |       66.67% |              |       1.1831 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       44.44% |       25.00% |       0.9987 |       1.5002 |          0.0001 |
|      18 |          72 |       00:00:06 |       88.89% |       25.00% |       0.4902 |       1.3999 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |        0.00% |       0.4668 |       1.3480 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.6030 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |        0.00% |       0.5925 |       1.3390 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       77.78% |        0.00% |       0.7394 |       1.3358 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       66.67% |        0.00% |       0.7932 |       1.3357 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       88.89% |              |       0.5420 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       77.78% |        0.00% |       0.7775 |       1.3355 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |        0.00% |       0.3983 |       1.3354 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       88.89% |        0.00% |       0.4936 |       1.3353 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       77.78% |              |       0.7060 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       66.67% |        0.00% |       0.7177 |       1.3352 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       66.67% |        0.00% |       0.7282 |       1.3352 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       88.89% |              |       0.4940 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       77.78% |        0.00% |       0.5277 |       1.3352 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       77.78% |        0.00% |       0.6175 |       1.3352 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       77.78% |        0.00% |       0.6212 |       1.3352 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       88.89% |              |       0.5701 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       66.67% |        0.00% |       0.7640 |       1.3352 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       88.89% |        0.00% |       0.5984 |       1.3352 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       88.89% |        0.00% |       0.4194 |       1.3352 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       66.67% |              |       0.7955 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       55.56% |        0.00% |       0.8954 |       1.3352 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       66.67% |        0.00% |       0.7451 |       1.3352 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |      100.00% |        0.00% |       0.4943 |       1.3352 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |      100.00% |        0.00% |       0.4335 |       1.3352 |      1.0000e-12 |
|======================================================================================================================|
