Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1973 |       1.9752 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |       50.00% |       1.4902 |       1.7665 |          0.0010 |
|       9 |          36 |       00:00:03 |       66.67% |       25.00% |       1.0156 |       1.1569 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       0.7419 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       25.00% |       0.7950 |       1.0434 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |       25.00% |       0.5439 |       0.9657 |          0.0001 |
|      23 |          90 |       00:00:08 |       77.78% |       25.00% |       0.6181 |       0.9364 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.6385 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       66.67% |       25.00% |       0.7265 |       0.9326 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       77.78% |       25.00% |       0.9042 |       0.9273 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       77.78% |       25.00% |       0.6686 |       0.9261 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       88.89% |              |       0.4545 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |       25.00% |       0.6840 |       0.9254 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       66.67% |       25.00% |       0.7173 |       0.9253 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       77.78% |       25.00% |       0.8206 |       0.9253 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       77.78% |              |       0.5775 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       88.89% |       25.00% |       0.8799 |       0.9253 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       77.78% |       25.00% |       0.5920 |       0.9253 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       77.78% |              |       0.7625 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       88.89% |       25.00% |       0.7381 |       0.9253 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       88.89% |       25.00% |       0.4747 |       0.9253 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       77.78% |       25.00% |       0.7812 |       0.9253 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       44.44% |              |       1.0877 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       66.67% |       25.00% |       0.6860 |       0.9253 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       55.56% |       25.00% |       0.8436 |       0.9253 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       44.44% |       25.00% |       1.0079 |       0.9253 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       33.33% |              |       1.1073 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       77.78% |       25.00% |       0.7994 |       0.9253 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       88.89% |       25.00% |       0.6894 |       0.9253 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       77.78% |       25.00% |       0.7811 |       0.9253 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       77.78% |       25.00% |       0.7280 |       0.9253 |      1.0000e-12 |
|======================================================================================================================|
