Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.1590 |       2.1841 |          0.0010 |
|       5 |          18 |       00:00:02 |       88.89% |       50.00% |       1.2434 |       2.0709 |          0.0010 |
|       9 |          36 |       00:00:04 |       66.67% |       25.00% |       0.7370 |       1.9256 |          0.0010 |
|      13 |          50 |       00:00:05 |       88.89% |              |       0.5377 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |       25.00% |       0.3154 |       1.7725 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |       25.00% |       0.3049 |       1.7661 |          0.0001 |
|      23 |          90 |       00:00:08 |       77.78% |       25.00% |       0.4223 |       1.7443 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.2633 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       77.78% |       25.00% |       0.4906 |       1.7296 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |      100.00% |       25.00% |       0.2254 |       1.7185 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       88.89% |       25.00% |       0.4725 |       1.7177 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |      100.00% |              |       0.2196 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |      100.00% |       25.00% |       0.3095 |       1.7172 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |       25.00% |       0.2493 |       1.7172 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       88.89% |       25.00% |       0.3587 |       1.7171 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |      100.00% |              |       0.2210 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |      100.00% |       25.00% |       0.1445 |       1.7170 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |      100.00% |       25.00% |       0.3155 |       1.7170 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       77.78% |              |       0.5240 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |      100.00% |       25.00% |       0.2393 |       1.7170 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       88.89% |       25.00% |       0.3993 |       1.7170 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |      100.00% |       25.00% |       0.2993 |       1.7170 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |      100.00% |              |       0.2090 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       88.89% |       25.00% |       0.4611 |       1.7170 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       77.78% |       25.00% |       0.4704 |       1.7170 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |      100.00% |       25.00% |       0.3244 |       1.7170 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |      100.00% |              |       0.2590 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |      100.00% |       25.00% |       0.3206 |       1.7170 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |      100.00% |       25.00% |       0.1551 |       1.7170 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |       77.78% |       25.00% |       0.7230 |       1.7170 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |      100.00% |       25.00% |       0.1864 |       1.7170 |      1.0000e-12 |
|======================================================================================================================|
