Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.1497 |       2.1076 |          0.0010 |
|       5 |          18 |       00:00:02 |       88.89% |       75.00% |       1.1566 |       1.2838 |          0.0010 |
|       9 |          36 |       00:00:03 |       77.78% |      100.00% |       0.7090 |       0.2515 |          0.0010 |
|      13 |          50 |       00:00:05 |       88.89% |              |       0.3407 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |      100.00% |       0.3713 |       0.1323 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |      100.00% |       0.1493 |       0.1123 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |      100.00% |       0.2050 |       0.1044 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.2109 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |      100.00% |       0.2346 |       0.1022 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       88.89% |      100.00% |       0.2726 |       0.1007 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |      100.00% |      100.00% |       0.2666 |       0.1005 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.2132 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |      100.00% |       0.3915 |       0.1004 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |      100.00% |       0.0933 |       0.1003 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |      100.00% |       0.1117 |       0.1003 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |      100.00% |              |       0.1777 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |      100.00% |      100.00% |       0.1399 |       0.1003 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |      100.00% |      100.00% |       0.2425 |       0.1003 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |      100.00% |              |       0.2031 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |      100.00% |      100.00% |       0.1964 |       0.1003 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |      100.00% |      100.00% |       0.0870 |       0.1003 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |      100.00% |      100.00% |       0.1169 |       0.1003 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |      100.00% |              |       0.1576 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |      100.00% |      100.00% |       0.1464 |       0.1003 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |      100.00% |      100.00% |       0.1321 |       0.1003 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |      100.00% |      100.00% |       0.2511 |       0.1003 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |      100.00% |              |       0.1214 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |      100.00% |      100.00% |       0.2012 |       0.1003 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |      100.00% |      100.00% |       0.1797 |       0.1003 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |      100.00% |      100.00% |       0.3632 |       0.1003 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |      100.00% |      100.00% |       0.1224 |       0.1003 |      1.0000e-12 |
|======================================================================================================================|
