Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.1774 |       2.1649 |          0.0010 |
|       5 |          18 |       00:00:02 |       88.89% |       75.00% |       1.2258 |       1.3574 |          0.0010 |
|       9 |          36 |       00:00:03 |      100.00% |      100.00% |       0.4394 |       0.4757 |          0.0010 |
|      13 |          50 |       00:00:05 |       88.89% |              |       0.4924 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |      100.00% |       0.3970 |       0.3814 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |      100.00% |       0.2127 |       0.3217 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |      100.00% |       0.1862 |       0.2977 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.1166 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |      100.00% |       0.2207 |       0.2979 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       88.89% |      100.00% |       0.4397 |       0.2971 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |      100.00% |       0.1185 |       0.2970 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.2031 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |      100.00% |       0.4649 |       0.2968 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |      100.00% |       0.3192 |       0.2968 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |      100.00% |       0.2294 |       0.2968 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |      100.00% |              |       0.1159 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       88.89% |      100.00% |       0.2573 |       0.2968 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |      100.00% |      100.00% |       0.1227 |       0.2968 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       88.89% |              |       0.4412 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |      100.00% |      100.00% |       0.1487 |       0.2968 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |      100.00% |      100.00% |       0.1704 |       0.2968 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |      100.00% |      100.00% |       0.1799 |       0.2968 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |      100.00% |              |       0.1294 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |      100.00% |      100.00% |       0.1025 |       0.2968 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       88.89% |      100.00% |       0.2458 |       0.2968 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |      100.00% |      100.00% |       0.1403 |       0.2968 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |      100.00% |              |       0.1415 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |      100.00% |      100.00% |       0.2659 |       0.2968 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |      100.00% |      100.00% |       0.1131 |       0.2968 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |      100.00% |      100.00% |       0.1267 |       0.2968 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |      100.00% |      100.00% |       0.1803 |       0.2968 |      1.0000e-12 |
|======================================================================================================================|
