Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       33.33% |       25.00% |       2.0281 |       2.1569 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       25.00% |       1.5415 |       2.1832 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |       25.00% |       0.4384 |       2.1402 |          0.0010 |
|      13 |          50 |       00:00:04 |       77.78% |              |       0.7122 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |       25.00% |       0.4127 |       2.1306 |          0.0001 |
|      18 |          72 |       00:00:06 |       88.89% |       25.00% |       0.3553 |       2.0870 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |       25.00% |       0.3474 |       2.0771 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.4451 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |      100.00% |       25.00% |       0.2612 |       2.0760 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       88.89% |       25.00% |       0.4766 |       2.0770 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       25.00% |       0.3336 |       2.0770 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       66.67% |              |       0.5549 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |      100.00% |       25.00% |       0.3649 |       2.0767 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       66.67% |       25.00% |       0.7019 |       2.0767 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       77.78% |       25.00% |       0.6207 |       2.0766 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |      100.00% |              |       0.3441 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       66.67% |       25.00% |       0.7804 |       2.0766 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |      100.00% |       25.00% |       0.3761 |       2.0766 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       88.89% |              |       0.4365 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       77.78% |       25.00% |       0.7044 |       2.0766 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       88.89% |       25.00% |       0.4661 |       2.0766 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |      100.00% |       25.00% |       0.3062 |       2.0766 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |      100.00% |              |       0.2062 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       88.89% |       25.00% |       0.5389 |       2.0766 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       88.89% |       25.00% |       0.4413 |       2.0766 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       88.89% |       25.00% |       0.3765 |       2.0766 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |      100.00% |              |       0.3985 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |      100.00% |       25.00% |       0.3304 |       2.0766 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       88.89% |       25.00% |       0.4400 |       2.0766 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |       88.89% |       25.00% |       0.4620 |       2.0766 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |      100.00% |       25.00% |       0.2056 |       2.0766 |      1.0000e-12 |
|======================================================================================================================|
