Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1254 |       2.0687 |          0.0010 |
|       5 |          18 |       00:00:02 |       33.33% |       25.00% |       1.7343 |       1.5645 |          0.0010 |
|       9 |          36 |       00:00:03 |       44.44% |       50.00% |       1.3115 |       1.6950 |          0.0010 |
|      13 |          50 |       00:00:05 |       44.44% |              |       1.1972 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       44.44% |       50.00% |       1.5577 |       1.5695 |          0.0001 |
|      18 |          72 |       00:00:07 |       55.56% |       50.00% |       1.2345 |       1.2090 |          0.0001 |
|      23 |          90 |       00:00:08 |       44.44% |       50.00% |       1.1286 |       1.2723 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       44.44% |              |       1.0549 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       66.67% |       50.00% |       0.9137 |       1.2629 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       66.67% |       50.00% |       1.1596 |       1.2560 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       77.78% |       50.00% |       1.1707 |       1.2558 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       66.67% |              |       0.9491 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       55.56% |       50.00% |       1.0703 |       1.2566 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       44.44% |       50.00% |       1.1933 |       1.2566 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       66.67% |       50.00% |       0.9826 |       1.2565 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       55.56% |              |       1.2250 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       77.78% |       50.00% |       0.9861 |       1.2565 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       66.67% |       50.00% |       1.0047 |       1.2565 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       55.56% |              |       1.0167 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       55.56% |       50.00% |       1.2810 |       1.2565 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       44.44% |       50.00% |       1.1872 |       1.2565 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       55.56% |       50.00% |       1.2876 |       1.2565 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       66.67% |              |       1.2436 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       55.56% |       50.00% |       1.2812 |       1.2565 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       33.33% |       50.00% |       1.2092 |       1.2565 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       44.44% |       50.00% |       1.2380 |       1.2565 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       66.67% |              |       1.0932 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       55.56% |       50.00% |       1.1776 |       1.2565 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       77.78% |       50.00% |       1.1227 |       1.2565 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       55.56% |       50.00% |       1.1944 |       1.2565 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       66.67% |       50.00% |       1.1386 |       1.2565 |      1.0000e-12 |
|======================================================================================================================|
