Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       40.00% |       47.62% |       0.7667 |       0.7111 |          0.0010 |
|       5 |          50 |       00:00:25 |       80.00% |       61.90% |       0.6218 |       0.6075 |          0.0010 |
|      10 |         100 |       00:00:49 |       70.00% |       61.90% |       0.4076 |       0.6249 |          0.0010 |
|      14 |         150 |       00:01:13 |       80.00% |       66.67% |       0.4744 |       0.4593 |          0.0001 |
|      19 |         200 |       00:01:36 |      100.00% |       66.67% |       0.3098 |       0.4510 |          0.0001 |
|      23 |         250 |       00:02:01 |       70.00% |       66.67% |       0.5354 |       0.4797 |      1.0000e-05 |
|      28 |         300 |       00:02:24 |       70.00% |       71.43% |       0.5517 |       0.5300 |      1.0000e-05 |
|      32 |         350 |       00:02:48 |       80.00% |       71.43% |       0.4300 |       0.4325 |      1.0000e-06 |
|      37 |         400 |       00:03:12 |       80.00% |       71.43% |       0.4547 |       0.5324 |      1.0000e-06 |
|      41 |         450 |       00:03:36 |       70.00% |       71.43% |       0.5425 |       0.5401 |      1.0000e-07 |
|      46 |         500 |       00:04:00 |       90.00% |       71.43% |       0.4061 |       0.5328 |      1.0000e-07 |
|      50 |         550 |       00:04:24 |       70.00% |       71.43% |       0.5620 |       0.5323 |      1.0000e-07 |
|      55 |         600 |       00:04:48 |       80.00% |       71.43% |       0.4101 |       0.4327 |      1.0000e-08 |
|      60 |         650 |       00:05:12 |       80.00% |       71.43% |       0.4284 |       0.4354 |      1.0000e-08 |
|      64 |         700 |       00:05:35 |       60.00% |       66.67% |       0.6166 |       0.5607 |      1.0000e-09 |
|      69 |         750 |       00:05:59 |       90.00% |       66.67% |       0.3452 |       0.5607 |      1.0000e-09 |
|      73 |         800 |       00:06:23 |       80.00% |       71.43% |       0.3953 |       0.4511 |      1.0000e-10 |
|      78 |         850 |       00:06:47 |       90.00% |       71.43% |       0.2147 |       0.5338 |      1.0000e-10 |
|      82 |         900 |       00:07:11 |       90.00% |       71.43% |       0.3038 |       0.5296 |      1.0000e-11 |
|      87 |         950 |       00:07:35 |       60.00% |       76.19% |       0.5210 |       0.4420 |      1.0000e-11 |
|      91 |        1000 |       00:07:59 |       80.00% |       71.43% |       0.3962 |       0.5296 |      1.0000e-12 |
|      96 |        1050 |       00:08:23 |       90.00% |       66.67% |       0.3218 |       0.4541 |      1.0000e-12 |
|     100 |        1100 |       00:08:47 |       70.00% |       76.19% |       0.6511 |       0.4774 |      1.0000e-12 |
|======================================================================================================================|
