Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       52.38% |       0.7057 |       0.7019 |          0.0010 |
|       5 |          50 |       00:00:26 |      100.00% |       80.95% |       0.1681 |       0.4039 |          0.0010 |
|      10 |         100 |       00:00:51 |      100.00% |       90.48% |       0.0624 |       0.1838 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |      100.00% |       0.1010 |       0.0806 |          0.0001 |
|      19 |         200 |       00:01:41 |      100.00% |      100.00% |       0.0403 |       0.0504 |          0.0001 |
|      23 |         250 |       00:02:06 |      100.00% |      100.00% |       0.0272 |       0.0375 |      1.0000e-05 |
|      28 |         300 |       00:02:30 |      100.00% |      100.00% |       0.0321 |       0.0325 |      1.0000e-05 |
|      32 |         350 |       00:02:55 |      100.00% |      100.00% |       0.0341 |       0.0568 |      1.0000e-06 |
|      37 |         400 |       00:03:19 |      100.00% |      100.00% |       0.0120 |       0.0330 |      1.0000e-06 |
|      41 |         450 |       00:03:44 |      100.00% |      100.00% |       0.0525 |       0.0359 |      1.0000e-07 |
|      46 |         500 |       00:04:09 |      100.00% |      100.00% |       0.0137 |       0.0343 |      1.0000e-07 |
|      50 |         550 |       00:04:34 |      100.00% |      100.00% |       0.0254 |       0.0338 |      1.0000e-07 |
|      55 |         600 |       00:04:59 |      100.00% |      100.00% |       0.0310 |       0.0334 |      1.0000e-08 |
|      60 |         650 |       00:05:24 |      100.00% |      100.00% |       0.0142 |       0.0563 |      1.0000e-08 |
|      64 |         700 |       00:05:49 |      100.00% |      100.00% |       0.0376 |       0.0314 |      1.0000e-09 |
|      69 |         750 |       00:06:14 |      100.00% |      100.00% |       0.0045 |       0.0556 |      1.0000e-09 |
|      73 |         800 |       00:06:39 |      100.00% |      100.00% |       0.0378 |       0.0517 |      1.0000e-10 |
|      78 |         850 |       00:07:04 |       90.00% |      100.00% |       0.1204 |       0.0307 |      1.0000e-10 |
|      82 |         900 |       00:07:29 |      100.00% |      100.00% |       0.0279 |       0.0334 |      1.0000e-11 |
|      87 |         950 |       00:07:54 |      100.00% |      100.00% |       0.0203 |       0.0328 |      1.0000e-11 |
|      91 |        1000 |       00:08:19 |       90.00% |      100.00% |       0.1803 |       0.0294 |      1.0000e-12 |
|      96 |        1050 |       00:08:44 |      100.00% |      100.00% |       0.0189 |       0.0338 |      1.0000e-12 |
|     100 |        1100 |       00:09:09 |      100.00% |      100.00% |       0.0162 |       0.0334 |      1.0000e-12 |
|======================================================================================================================|
