Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       57.14% |       0.8456 |       0.6847 |          0.0010 |
|       5 |          50 |       00:00:25 |       70.00% |       71.43% |       0.4130 |       0.5373 |          0.0010 |
|      10 |         100 |       00:00:49 |       80.00% |       85.71% |       0.4581 |       0.4544 |          0.0010 |
|      14 |         150 |       00:01:13 |      100.00% |       95.24% |       0.0111 |       0.0732 |          0.0001 |
|      19 |         200 |       00:01:38 |      100.00% |      100.00% |       0.0192 |       0.1188 |          0.0001 |
|      23 |         250 |       00:02:02 |      100.00% |       90.48% |       0.0717 |       0.2967 |      1.0000e-05 |
|      28 |         300 |       00:02:26 |      100.00% |       90.48% |       0.0079 |       0.3009 |      1.0000e-05 |
|      32 |         350 |       00:02:50 |      100.00% |       85.71% |       0.0058 |       0.3084 |      1.0000e-06 |
|      37 |         400 |       00:03:15 |      100.00% |       85.71% |       0.0297 |       0.3214 |      1.0000e-06 |
|      41 |         450 |       00:03:39 |      100.00% |       85.71% |       0.0089 |       0.3112 |      1.0000e-07 |
|      46 |         500 |       00:04:03 |      100.00% |       85.71% |       0.0060 |       0.3254 |      1.0000e-07 |
|      50 |         550 |       00:04:27 |      100.00% |       85.71% |       0.0084 |       0.3216 |      1.0000e-07 |
|      55 |         600 |       00:04:51 |      100.00% |       85.71% |       0.0079 |       0.2021 |      1.0000e-08 |
|      60 |         650 |       00:05:14 |      100.00% |       90.48% |       0.0051 |       0.2813 |      1.0000e-08 |
|      64 |         700 |       00:05:39 |      100.00% |       85.71% |       0.0359 |       0.3105 |      1.0000e-09 |
|      69 |         750 |       00:06:03 |      100.00% |       85.71% |       0.0123 |       0.3227 |      1.0000e-09 |
|      73 |         800 |       00:06:27 |      100.00% |       85.71% |       0.0066 |       0.3116 |      1.0000e-10 |
|      78 |         850 |       00:06:51 |      100.00% |       85.71% |       0.0669 |       0.3232 |      1.0000e-10 |
|      82 |         900 |       00:07:15 |      100.00% |       85.71% |       0.0078 |       0.3134 |      1.0000e-11 |
|      87 |         950 |       00:07:39 |      100.00% |       85.71% |       0.0113 |       0.2134 |      1.0000e-11 |
|      91 |        1000 |       00:08:03 |      100.00% |       85.71% |       0.0643 |       0.3229 |      1.0000e-12 |
|      96 |        1050 |       00:08:27 |      100.00% |       85.71% |       0.0060 |       0.3230 |      1.0000e-12 |
|     100 |        1100 |       00:08:51 |      100.00% |       85.71% |       0.0051 |       0.3115 |      1.0000e-12 |
|======================================================================================================================|
