Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.1309 |       2.0184 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |        0.00% |       1.3696 |       1.9145 |          0.0010 |
|       9 |          36 |       00:00:03 |      100.00% |       50.00% |       0.4071 |       1.5547 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.2797 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       50.00% |       0.4755 |       1.2793 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |       50.00% |       0.1393 |       1.2291 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       50.00% |       0.2972 |       1.2742 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.2226 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |       50.00% |       0.1894 |       1.2451 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       88.89% |       50.00% |       0.3621 |       1.2425 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       88.89% |       50.00% |       0.4074 |       1.2417 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.2053 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |      100.00% |       50.00% |       0.1549 |       1.2422 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |      100.00% |       50.00% |       0.2020 |       1.2422 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |       50.00% |       0.2082 |       1.2422 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |      100.00% |              |       0.2639 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |      100.00% |       50.00% |       0.1468 |       1.2422 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |      100.00% |       50.00% |       0.2129 |       1.2422 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       88.89% |              |       0.2925 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |      100.00% |       50.00% |       0.2833 |       1.2422 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |      100.00% |       50.00% |       0.2518 |       1.2422 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       88.89% |       50.00% |       0.3148 |       1.2422 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |      100.00% |              |       0.2585 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |      100.00% |       50.00% |       0.2827 |       1.2422 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |      100.00% |       50.00% |       0.2268 |       1.2422 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |      100.00% |       50.00% |       0.1388 |       1.2422 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       88.89% |              |       0.3241 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |      100.00% |       50.00% |       0.3026 |       1.2422 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |       88.89% |       50.00% |       0.3146 |       1.2422 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |      100.00% |       50.00% |       0.2485 |       1.2422 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |      100.00% |       50.00% |       0.1801 |       1.2422 |      1.0000e-12 |
|======================================================================================================================|
