Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1266 |       2.0689 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       25.00% |       1.8773 |       1.9246 |          0.0010 |
|       9 |          36 |       00:00:03 |       66.67% |       25.00% |       0.8024 |       1.2424 |          0.0010 |
|      13 |          50 |       00:00:04 |       88.89% |              |       0.5538 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |       75.00% |       0.4717 |       0.8885 |          0.0001 |
|      18 |          72 |       00:00:06 |       88.89% |       75.00% |       0.4553 |       0.7463 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       75.00% |       0.3230 |       0.6869 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.3524 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       88.89% |       75.00% |       0.3714 |       0.6748 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       88.89% |       75.00% |       0.5009 |       0.6631 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       75.00% |       0.4035 |       0.6624 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |      100.00% |              |       0.2714 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |      100.00% |       75.00% |       0.3687 |       0.6621 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |       75.00% |       0.4272 |       0.6620 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |      100.00% |       75.00% |       0.3630 |       0.6619 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       77.78% |              |       0.4467 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       88.89% |       75.00% |       0.3933 |       0.6619 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       88.89% |       75.00% |       0.4198 |       0.6619 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       88.89% |              |       0.3816 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |      100.00% |       75.00% |       0.2625 |       0.6619 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |      100.00% |       75.00% |       0.3049 |       0.6619 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       88.89% |       75.00% |       0.4554 |       0.6619 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |      100.00% |              |       0.1738 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |      100.00% |       75.00% |       0.2229 |       0.6619 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       88.89% |       75.00% |       0.2874 |       0.6619 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |      100.00% |       75.00% |       0.2680 |       0.6619 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |      100.00% |              |       0.2495 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |      100.00% |       75.00% |       0.3942 |       0.6619 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |      100.00% |       75.00% |       0.1870 |       0.6619 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       88.89% |       75.00% |       0.3993 |       0.6619 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       77.78% |       75.00% |       0.4966 |       0.6619 |      1.0000e-12 |
|======================================================================================================================|
