Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |       25.00% |       2.0821 |       1.9846 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |        0.00% |       1.4568 |       2.0154 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |       25.00% |       0.6210 |       2.1630 |          0.0010 |
|      13 |          50 |       00:00:05 |       44.44% |              |       0.8783 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |        0.00% |       0.7883 |       1.9969 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |       25.00% |       0.6539 |       1.9601 |          0.0001 |
|      23 |          90 |       00:00:08 |       77.78% |       25.00% |       0.6010 |       1.9980 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.4905 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       55.56% |       25.00% |       0.7613 |       2.0392 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       77.78% |       25.00% |       0.6750 |       2.0421 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       66.67% |       25.00% |       0.9406 |       2.0423 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       77.78% |              |       0.5547 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       66.67% |       25.00% |       0.8483 |       2.0422 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |       25.00% |       0.6030 |       2.0419 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       88.89% |       25.00% |       0.5578 |       2.0417 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       88.89% |              |       0.6076 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       66.67% |       25.00% |       0.7962 |       2.0417 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       88.89% |       25.00% |       0.6126 |       2.0417 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       44.44% |              |       1.2149 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       88.89% |       25.00% |       0.6193 |       2.0417 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |      100.00% |       25.00% |       0.3844 |       2.0417 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       44.44% |       25.00% |       0.8208 |       2.0417 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       55.56% |              |       0.8416 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       88.89% |       25.00% |       0.5672 |       2.0417 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       88.89% |       25.00% |       0.5468 |       2.0417 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       66.67% |       25.00% |       0.7088 |       2.0417 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       88.89% |              |       0.5041 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       88.89% |       25.00% |       0.6200 |       2.0417 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       66.67% |       25.00% |       0.7040 |       2.0417 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       88.89% |       25.00% |       0.5026 |       2.0417 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       77.78% |       25.00% |       0.6122 |       2.0417 |      1.0000e-12 |
|======================================================================================================================|
