Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.1841 |       2.0976 |          0.0010 |
|       5 |          18 |       00:00:02 |       88.89% |       25.00% |       1.1765 |       1.7073 |          0.0010 |
|       9 |          36 |       00:00:04 |       88.89% |       50.00% |       0.4470 |       0.9139 |          0.0010 |
|      13 |          50 |       00:00:05 |       88.89% |              |       0.2683 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       50.00% |       0.3886 |       0.7121 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |       50.00% |       0.2145 |       0.6670 |          0.0001 |
|      23 |          90 |       00:00:09 |      100.00% |       75.00% |       0.2388 |       0.6157 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |      100.00% |              |       0.1243 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |      100.00% |       75.00% |       0.1669 |       0.6041 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |       75.00% |       0.1439 |       0.5949 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |      100.00% |       75.00% |       0.2396 |       0.5942 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.1997 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |      100.00% |       75.00% |       0.1727 |       0.5932 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |       75.00% |       0.2610 |       0.5931 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |       75.00% |       0.2081 |       0.5929 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |      100.00% |              |       0.2386 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |      100.00% |       75.00% |       0.1116 |       0.5929 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |      100.00% |       75.00% |       0.2396 |       0.5929 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |      100.00% |              |       0.2389 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |      100.00% |       75.00% |       0.1314 |       0.5929 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |      100.00% |       75.00% |       0.2375 |       0.5929 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       88.89% |       75.00% |       0.2526 |       0.5929 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |      100.00% |              |       0.2358 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |      100.00% |       75.00% |       0.3597 |       0.5929 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       88.89% |       75.00% |       0.3185 |       0.5929 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |      100.00% |       75.00% |       0.1173 |       0.5929 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |      100.00% |              |       0.2500 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |      100.00% |       75.00% |       0.2286 |       0.5929 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |      100.00% |       75.00% |       0.2064 |       0.5929 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |      100.00% |       75.00% |       0.1954 |       0.5929 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |      100.00% |       75.00% |       0.2062 |       0.5929 |      1.0000e-12 |
|======================================================================================================================|
