Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.0388 |       1.9945 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       25.00% |       1.6299 |       1.6394 |          0.0010 |
|       9 |          36 |       00:00:03 |       55.56% |       75.00% |       1.1601 |       0.9750 |          0.0010 |
|      13 |          50 |       00:00:04 |       66.67% |              |       0.7687 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       75.00% |       0.8572 |       0.9177 |          0.0001 |
|      18 |          72 |       00:00:06 |       66.67% |       75.00% |       0.9400 |       0.9058 |          0.0001 |
|      23 |          90 |       00:00:08 |       77.78% |       75.00% |       0.7543 |       0.8751 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.6584 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |       75.00% |       0.6064 |       0.8711 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       77.78% |       75.00% |       0.7799 |       0.8649 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       77.78% |       75.00% |       0.9489 |       0.8646 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       88.89% |              |       0.7426 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       55.56% |       75.00% |       1.1145 |       0.8638 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       77.78% |       75.00% |       0.8659 |       0.8638 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       77.78% |       75.00% |       0.8591 |       0.8638 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |      100.00% |              |       0.6081 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       88.89% |       75.00% |       0.6852 |       0.8637 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       88.89% |       75.00% |       0.4978 |       0.8637 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       55.56% |              |       0.8114 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       88.89% |       75.00% |       0.6720 |       0.8637 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       77.78% |       75.00% |       0.6535 |       0.8637 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |      100.00% |       75.00% |       0.5928 |       0.8637 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       77.78% |              |       0.7919 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       88.89% |       75.00% |       0.6558 |       0.8637 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       77.78% |       75.00% |       0.6959 |       0.8637 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       88.89% |       75.00% |       0.5509 |       0.8637 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |      100.00% |              |       0.6328 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |       66.67% |       75.00% |       0.8758 |       0.8637 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       88.89% |       75.00% |       0.7140 |       0.8637 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |       44.44% |       75.00% |       0.8782 |       0.8637 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       77.78% |       75.00% |       0.7171 |       0.8637 |      1.0000e-12 |
|======================================================================================================================|
