Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.1699 |       2.2116 |          0.0010 |
|       5 |          18 |       00:00:02 |       88.89% |       50.00% |       1.1390 |       1.6456 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |       75.00% |       0.5045 |       0.9906 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.1968 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       75.00% |       0.3878 |       0.8174 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |       75.00% |       0.1269 |       0.7695 |          0.0001 |
|      23 |          90 |       00:00:09 |      100.00% |       75.00% |       0.1743 |       0.7608 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.3251 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |       75.00% |       0.2775 |       0.7528 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |       75.00% |       0.2287 |       0.7461 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |      100.00% |       75.00% |       0.1991 |       0.7455 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.1425 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |      100.00% |       75.00% |       0.1832 |       0.7447 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |       75.00% |       0.2627 |       0.7446 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       88.89% |       75.00% |       0.2531 |       0.7445 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |      100.00% |              |       0.2115 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |      100.00% |       75.00% |       0.1983 |       0.7445 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       88.89% |       75.00% |       0.2862 |       0.7445 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       88.89% |              |       0.3088 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |      100.00% |       75.00% |       0.1712 |       0.7445 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |      100.00% |       75.00% |       0.1022 |       0.7445 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |      100.00% |       75.00% |       0.0925 |       0.7445 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |      100.00% |              |       0.1522 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       88.89% |       75.00% |       0.2060 |       0.7445 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |      100.00% |       75.00% |       0.1668 |       0.7445 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |      100.00% |       75.00% |       0.1893 |       0.7445 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       88.89% |              |       0.2829 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       88.89% |       75.00% |       0.2745 |       0.7445 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |      100.00% |       75.00% |       0.2834 |       0.7445 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |      100.00% |       75.00% |       0.1596 |       0.7445 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |      100.00% |       75.00% |       0.1506 |       0.7445 |      1.0000e-12 |
|======================================================================================================================|
