Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.1753 |       2.0976 |          0.0010 |
|       5 |          18 |       00:00:02 |       11.11% |       25.00% |       1.8190 |       1.5576 |          0.0010 |
|       9 |          36 |       00:00:03 |       66.67% |       75.00% |       0.8804 |       0.7782 |          0.0010 |
|      13 |          50 |       00:00:04 |       44.44% |              |       0.7903 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       75.00% |       1.0003 |       0.5623 |          0.0001 |
|      18 |          72 |       00:00:06 |       66.67% |       75.00% |       0.9175 |       0.6027 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |       75.00% |       0.5537 |       0.5896 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.5617 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       77.78% |       75.00% |       0.7110 |       0.5887 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       55.56% |       75.00% |       0.8140 |       0.5860 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       77.78% |       75.00% |       0.6210 |       0.5859 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       88.89% |              |       0.6411 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       88.89% |       75.00% |       0.3572 |       0.5856 |      1.0000e-07 |
|      45 |         180 |       00:00:15 |       88.89% |       75.00% |       0.4098 |       0.5855 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       88.89% |       75.00% |       0.7806 |       0.5855 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |      100.00% |              |       0.3641 |              |      1.0000e-07 |
|      54 |         216 |       00:00:18 |       88.89% |       75.00% |       0.5903 |       0.5854 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |       77.78% |       75.00% |       0.5381 |       0.5854 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |       88.89% |              |       0.5714 |              |      1.0000e-09 |
|      63 |         252 |       00:00:21 |      100.00% |       75.00% |       0.4251 |       0.5854 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |       77.78% |       75.00% |       0.6712 |       0.5854 |      1.0000e-09 |
|      72 |         288 |       00:00:24 |       88.89% |       75.00% |       0.4326 |       0.5854 |      1.0000e-10 |
|      75 |         300 |       00:00:25 |       88.89% |              |       0.5907 |              |      1.0000e-10 |
|      77 |         306 |       00:00:26 |      100.00% |       75.00% |       0.5741 |       0.5854 |      1.0000e-10 |
|      81 |         324 |       00:00:27 |      100.00% |       75.00% |       0.4089 |       0.5854 |      1.0000e-11 |
|      86 |         342 |       00:00:29 |       88.89% |       75.00% |       0.6422 |       0.5854 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |       88.89% |              |       0.6094 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |       88.89% |       75.00% |       0.4349 |       0.5854 |      1.0000e-11 |
|      95 |         378 |       00:00:32 |       88.89% |       75.00% |       0.4750 |       0.5854 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |       66.67% |       75.00% |       0.7258 |       0.5854 |      1.0000e-12 |
|     100 |         400 |       00:00:34 |       77.78% |       75.00% |       0.6301 |       0.5854 |      1.0000e-12 |
|======================================================================================================================|
