Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.0836 |       2.1616 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       75.00% |       1.3651 |       1.8528 |          0.0010 |
|       9 |          36 |       00:00:04 |       77.78% |       75.00% |       0.6259 |       0.8497 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.3290 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |       75.00% |       0.3106 |       0.5065 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |       75.00% |       0.2664 |       0.4154 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       75.00% |       0.2399 |       0.3859 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.2472 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |       75.00% |       0.1647 |       0.3795 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |       75.00% |       0.2240 |       0.3751 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       75.00% |       0.2615 |       0.3742 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.1658 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |      100.00% |       75.00% |       0.2235 |       0.3737 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |       75.00% |       0.1910 |       0.3736 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |       75.00% |       0.2412 |       0.3735 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |      100.00% |              |       0.1873 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |      100.00% |       75.00% |       0.2124 |       0.3735 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       88.89% |       75.00% |       0.3340 |       0.3734 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |      100.00% |              |       0.1631 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |      100.00% |       75.00% |       0.1726 |       0.3734 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |      100.00% |       75.00% |       0.2810 |       0.3734 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       88.89% |       75.00% |       0.3212 |       0.3734 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |      100.00% |              |       0.3007 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |      100.00% |       75.00% |       0.1585 |       0.3734 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |      100.00% |       75.00% |       0.2641 |       0.3734 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       88.89% |       75.00% |       0.2180 |       0.3734 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |      100.00% |              |       0.1794 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |      100.00% |       75.00% |       0.1798 |       0.3734 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |      100.00% |       75.00% |       0.2706 |       0.3734 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |      100.00% |       75.00% |       0.2313 |       0.3734 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |      100.00% |       75.00% |       0.2580 |       0.3734 |      1.0000e-12 |
|======================================================================================================================|
