Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.2711 |       2.1361 |          0.0010 |
|       5 |          18 |       00:00:02 |       88.89% |       25.00% |       1.2549 |       1.6286 |          0.0010 |
|       9 |          36 |       00:00:03 |       66.67% |       50.00% |       0.9209 |       0.9518 |          0.0010 |
|      13 |          50 |       00:00:04 |       77.78% |              |       0.8460 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       75.00% |       0.7550 |       0.7408 |          0.0001 |
|      18 |          72 |       00:00:06 |       88.89% |       75.00% |       0.4677 |       0.7008 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       75.00% |       0.5085 |       0.6775 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.4356 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |       75.00% |       0.3355 |       0.6691 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |      100.00% |       75.00% |       0.4109 |       0.6614 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       75.00% |       0.2781 |       0.6607 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       77.78% |              |       0.5559 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       88.89% |       75.00% |       0.4102 |       0.6598 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |       75.00% |       0.6290 |       0.6597 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       88.89% |       75.00% |       0.5210 |       0.6596 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       88.89% |              |       0.4651 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       77.78% |       75.00% |       0.5581 |       0.6596 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |       88.89% |       75.00% |       0.7303 |       0.6596 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       88.89% |              |       0.4881 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       88.89% |       75.00% |       0.4451 |       0.6596 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |      100.00% |       75.00% |       0.4700 |       0.6596 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       77.78% |       75.00% |       0.4972 |       0.6596 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       88.89% |              |       0.5093 |              |      1.0000e-10 |
|      77 |         306 |       00:00:26 |       88.89% |       75.00% |       0.4772 |       0.6596 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |      100.00% |       75.00% |       0.3614 |       0.6596 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |      100.00% |       75.00% |       0.3834 |       0.6596 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |       88.89% |              |       0.5048 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |       88.89% |       75.00% |       0.5109 |       0.6596 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |      100.00% |       75.00% |       0.3810 |       0.6596 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |       77.78% |       75.00% |       0.7053 |       0.6596 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       77.78% |       75.00% |       0.7025 |       0.6596 |      1.0000e-12 |
|======================================================================================================================|
