Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.0500 |       2.0643 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       25.00% |       1.4867 |       1.5224 |          0.0010 |
|       9 |          36 |       00:00:03 |       66.67% |       25.00% |       1.1511 |       1.1404 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.5690 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       50.00% |       0.7539 |       0.9508 |          0.0001 |
|      18 |          72 |       00:00:06 |       77.78% |       50.00% |       0.8008 |       0.8984 |          0.0001 |
|      23 |          90 |       00:00:08 |       66.67% |       50.00% |       0.8719 |       0.8417 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       0.6448 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       66.67% |       50.00% |       0.6609 |       0.8455 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       66.67% |       50.00% |       0.8986 |       0.8497 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       77.78% |       50.00% |       0.6505 |       0.8497 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       66.67% |              |       0.8378 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       88.89% |       50.00% |       0.4766 |       0.8503 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       77.78% |       50.00% |       0.6732 |       0.8503 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       66.67% |       50.00% |       0.8295 |       0.8503 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       55.56% |              |       1.1352 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       77.78% |       50.00% |       0.7320 |       0.8503 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       77.78% |       50.00% |       0.6876 |       0.8503 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       88.89% |              |       0.5157 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       77.78% |       50.00% |       0.6350 |       0.8503 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       88.89% |       50.00% |       0.7299 |       0.8503 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       77.78% |       50.00% |       0.7735 |       0.8503 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       88.89% |              |       0.7752 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       55.56% |       50.00% |       0.9841 |       0.8503 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       88.89% |       50.00% |       0.6031 |       0.8503 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       55.56% |       50.00% |       0.7903 |       0.8503 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       77.78% |              |       0.6138 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       77.78% |       50.00% |       0.5588 |       0.8503 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       77.78% |       50.00% |       0.6982 |       0.8503 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |       88.89% |       50.00% |       0.5209 |       0.8503 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       55.56% |       50.00% |       0.7512 |       0.8503 |      1.0000e-12 |
|======================================================================================================================|
