Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.0770 |       2.1257 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       25.00% |       1.5046 |       1.8081 |          0.0010 |
|       9 |          36 |       00:00:03 |       66.67% |       25.00% |       1.1068 |       1.7950 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.6203 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       44.44% |       25.00% |       1.5066 |       1.7940 |          0.0001 |
|      18 |          72 |       00:00:07 |       66.67% |       25.00% |       0.9360 |       1.7587 |          0.0001 |
|      23 |          90 |       00:00:08 |       55.56% |       25.00% |       0.8694 |       1.6580 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       66.67% |              |       0.7341 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       66.67% |       25.00% |       0.8522 |       1.6785 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       77.78% |       25.00% |       0.7298 |       1.6853 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       44.44% |       25.00% |       1.2295 |       1.6863 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       77.78% |              |       0.7008 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |       25.00% |       0.7476 |       1.6870 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       77.78% |       25.00% |       0.7963 |       1.6871 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       88.89% |       25.00% |       0.7122 |       1.6873 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       55.56% |              |       0.8341 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       88.89% |       25.00% |       0.5342 |       1.6874 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       77.78% |       25.00% |       0.7851 |       1.6874 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       55.56% |              |       1.0213 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       44.44% |       25.00% |       1.5022 |       1.6874 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       66.67% |       25.00% |       0.8505 |       1.6874 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       77.78% |       25.00% |       0.6258 |       1.6874 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       66.67% |              |       0.9012 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       55.56% |       25.00% |       0.8872 |       1.6874 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       88.89% |       25.00% |       0.5068 |       1.6874 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       55.56% |       25.00% |       1.0887 |       1.6874 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       77.78% |              |       0.5990 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       77.78% |       25.00% |       0.6606 |       1.6874 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       77.78% |       25.00% |       0.8457 |       1.6874 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       66.67% |       25.00% |       0.9089 |       1.6874 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       66.67% |       25.00% |       0.8335 |       1.6874 |      1.0000e-12 |
|======================================================================================================================|
