Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       47.62% |       1.2084 |       1.0256 |          0.0010 |
|       5 |          50 |       00:00:26 |      100.00% |       66.67% |       0.0439 |       0.6691 |          0.0010 |
|      10 |         100 |       00:00:51 |      100.00% |       76.19% |       0.0563 |       0.5122 |          0.0010 |
|      14 |         150 |       00:01:15 |       90.00% |       90.48% |       0.1396 |       0.3135 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       95.24% |       0.0274 |       0.2088 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       95.24% |       0.0057 |       0.2184 |      1.0000e-05 |
|      28 |         300 |       00:02:30 |      100.00% |      100.00% |       0.0172 |       0.0364 |      1.0000e-05 |
|      32 |         350 |       00:02:55 |      100.00% |       90.48% |       0.0072 |       0.2746 |      1.0000e-06 |
|      37 |         400 |       00:03:19 |      100.00% |       90.48% |       0.0367 |       0.2709 |      1.0000e-06 |
|      41 |         450 |       00:03:44 |      100.00% |       90.48% |       0.0089 |       0.2542 |      1.0000e-07 |
|      46 |         500 |       00:04:09 |      100.00% |       95.24% |       0.0444 |       0.1943 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |      100.00% |       95.24% |       0.0426 |       0.2234 |      1.0000e-07 |
|      55 |         600 |       00:04:59 |      100.00% |       95.24% |       0.0821 |       0.1977 |      1.0000e-08 |
|      60 |         650 |       00:05:24 |      100.00% |      100.00% |       0.0074 |       0.0353 |      1.0000e-08 |
|      64 |         700 |       00:05:49 |      100.00% |       95.24% |       0.0117 |       0.1883 |      1.0000e-09 |
|      69 |         750 |       00:06:14 |      100.00% |       95.24% |       0.0136 |       0.1977 |      1.0000e-09 |
|      73 |         800 |       00:06:39 |      100.00% |      100.00% |       0.0375 |       0.0191 |      1.0000e-10 |
|      78 |         850 |       00:07:04 |      100.00% |      100.00% |       0.0075 |       0.0191 |      1.0000e-10 |
|      82 |         900 |       00:07:29 |      100.00% |      100.00% |       0.0121 |       0.0453 |      1.0000e-11 |
|      87 |         950 |       00:07:54 |      100.00% |       95.24% |       0.0083 |       0.1814 |      1.0000e-11 |
|      91 |        1000 |       00:08:20 |      100.00% |       95.24% |       0.0081 |       0.1942 |      1.0000e-12 |
|      96 |        1050 |       00:08:45 |      100.00% |       90.48% |       0.0100 |       0.2702 |      1.0000e-12 |
|     100 |        1100 |       00:09:10 |      100.00% |       90.48% |       0.0689 |       0.2702 |      1.0000e-12 |
|======================================================================================================================|
