Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       60.00% |       47.62% |       0.9892 |       1.0707 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       95.24% |       0.4420 |       0.3037 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       90.48% |       0.0581 |       0.4804 |          0.0010 |
|      14 |         150 |       00:01:15 |      100.00% |       85.71% |       0.0468 |       0.2885 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       85.71% |       0.0217 |       0.2037 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       95.24% |       0.0111 |       0.1320 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |       90.00% |       95.24% |       0.5663 |       0.1174 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       95.24% |       0.0149 |       0.0803 |      1.0000e-06 |
|      37 |         400 |       00:03:18 |      100.00% |       95.24% |       0.0191 |       0.0883 |      1.0000e-06 |
|      41 |         450 |       00:03:44 |      100.00% |       95.24% |       0.0162 |       0.0794 |      1.0000e-07 |
|      46 |         500 |       00:04:08 |      100.00% |       90.48% |       0.0128 |       0.1188 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |      100.00% |       95.24% |       0.0105 |       0.0791 |      1.0000e-07 |
|      55 |         600 |       00:04:58 |      100.00% |       95.24% |       0.0224 |       0.0792 |      1.0000e-08 |
|      60 |         650 |       00:05:23 |      100.00% |       95.24% |       0.0148 |       0.0792 |      1.0000e-08 |
|      64 |         700 |       00:05:48 |      100.00% |       90.48% |       0.0169 |       0.1445 |      1.0000e-09 |
|      69 |         750 |       00:06:13 |      100.00% |       90.48% |       0.0300 |       0.1383 |      1.0000e-09 |
|      73 |         800 |       00:06:37 |      100.00% |       95.24% |       0.0101 |       0.0792 |      1.0000e-10 |
|      78 |         850 |       00:07:03 |      100.00% |       95.24% |       0.0145 |       0.0793 |      1.0000e-10 |
|      82 |         900 |       00:07:28 |       90.00% |       95.24% |       0.3826 |       0.1037 |      1.0000e-11 |
|      87 |         950 |       00:07:53 |      100.00% |       90.48% |       0.0114 |       0.1857 |      1.0000e-11 |
|      91 |        1000 |       00:08:17 |      100.00% |       90.48% |       0.0206 |       0.1858 |      1.0000e-12 |
|      96 |        1050 |       00:08:42 |      100.00% |       95.24% |       0.0297 |       0.1145 |      1.0000e-12 |
|     100 |        1100 |       00:09:07 |      100.00% |       90.48% |       0.0121 |       0.1434 |      1.0000e-12 |
|======================================================================================================================|
