Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       71.43% |       1.0962 |       1.0248 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       85.71% |       0.1866 |       0.2523 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       85.71% |       0.1728 |       0.2670 |          0.0010 |
|      14 |         150 |       00:01:15 |       80.00% |       85.71% |       0.3489 |       0.2888 |          0.0001 |
|      19 |         200 |       00:01:39 |      100.00% |       90.48% |       0.0892 |       0.2691 |          0.0001 |
|      23 |         250 |       00:02:04 |      100.00% |       85.71% |       0.0126 |       0.3212 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |       90.00% |       90.48% |       0.1620 |       0.2670 |      1.0000e-05 |
|      32 |         350 |       00:02:53 |      100.00% |       90.48% |       0.0241 |       0.3127 |      1.0000e-06 |
|      37 |         400 |       00:03:18 |       90.00% |       90.48% |       0.1767 |       0.5363 |      1.0000e-06 |
|      41 |         450 |       00:03:43 |      100.00% |       90.48% |       0.0135 |       0.3137 |      1.0000e-07 |
|      46 |         500 |       00:04:08 |       90.00% |       85.71% |       0.1305 |       0.3177 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |      100.00% |       85.71% |       0.0563 |       0.3604 |      1.0000e-07 |
|      55 |         600 |       00:04:58 |      100.00% |       85.71% |       0.0242 |       0.3140 |      1.0000e-08 |
|      60 |         650 |       00:05:22 |      100.00% |       90.48% |       0.0261 |       0.2834 |      1.0000e-08 |
|      64 |         700 |       00:05:47 |      100.00% |       90.48% |       0.0171 |       0.2889 |      1.0000e-09 |
|      69 |         750 |       00:06:12 |       90.00% |       90.48% |       0.1900 |       0.2896 |      1.0000e-09 |
|      73 |         800 |       00:06:36 |      100.00% |       90.48% |       0.0173 |       0.2574 |      1.0000e-10 |
|      78 |         850 |       00:07:02 |      100.00% |       90.48% |       0.0585 |       0.2809 |      1.0000e-10 |
|      82 |         900 |       00:07:27 |      100.00% |       90.48% |       0.0274 |       0.2854 |      1.0000e-11 |
|      87 |         950 |       00:07:52 |      100.00% |       85.71% |       0.0169 |       0.3178 |      1.0000e-11 |
|      91 |        1000 |       00:08:17 |      100.00% |       85.71% |       0.0332 |       0.3178 |      1.0000e-12 |
|      96 |        1050 |       00:08:42 |      100.00% |       85.71% |       0.0141 |       0.3306 |      1.0000e-12 |
|     100 |        1100 |       00:09:07 |      100.00% |       90.48% |       0.0213 |       0.3218 |      1.0000e-12 |
|======================================================================================================================|
