Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       38.10% |       1.1713 |       1.0817 |          0.0010 |
|       5 |          50 |       00:00:25 |      100.00% |       66.67% |       0.3245 |       0.7426 |          0.0010 |
|      10 |         100 |       00:00:49 |      100.00% |       90.48% |       0.0805 |       0.3583 |          0.0010 |
|      14 |         150 |       00:01:12 |      100.00% |       85.71% |       0.0665 |       0.3343 |          0.0001 |
|      19 |         200 |       00:01:36 |      100.00% |       85.71% |       0.0423 |       0.5140 |          0.0001 |
|      23 |         250 |       00:02:01 |      100.00% |       85.71% |       0.0404 |       0.5832 |      1.0000e-05 |
|      28 |         300 |       00:02:24 |      100.00% |       90.48% |       0.0256 |       0.3599 |      1.0000e-05 |
|      32 |         350 |       00:02:48 |      100.00% |       90.48% |       0.0473 |       0.4892 |      1.0000e-06 |
|      37 |         400 |       00:03:12 |       90.00% |       85.71% |       0.1418 |       0.5644 |      1.0000e-06 |
|      41 |         450 |       00:03:35 |      100.00% |       90.48% |       0.0288 |       0.3625 |      1.0000e-07 |
|      46 |         500 |       00:03:59 |      100.00% |       90.48% |       0.0517 |       0.2944 |      1.0000e-07 |
|      50 |         550 |       00:04:23 |      100.00% |       85.71% |       0.0483 |       0.5166 |      1.0000e-07 |
|      55 |         600 |       00:04:47 |       90.00% |       90.48% |       0.2460 |       0.3538 |      1.0000e-08 |
|      60 |         650 |       00:05:11 |      100.00% |       90.48% |       0.0823 |       0.4132 |      1.0000e-08 |
|      64 |         700 |       00:05:35 |      100.00% |       90.48% |       0.0409 |       0.4193 |      1.0000e-09 |
|      69 |         750 |       00:05:59 |       80.00% |       90.48% |       0.5866 |       0.3962 |      1.0000e-09 |
|      73 |         800 |       00:06:23 |      100.00% |       95.24% |       0.0947 |       0.2562 |      1.0000e-10 |
|      78 |         850 |       00:06:47 |      100.00% |       90.48% |       0.0798 |       0.4902 |      1.0000e-10 |
|      82 |         900 |       00:07:10 |       90.00% |       90.48% |       0.3283 |       0.3612 |      1.0000e-11 |
|      87 |         950 |       00:07:34 |      100.00% |       90.48% |       0.0704 |       0.4207 |      1.0000e-11 |
|      91 |        1000 |       00:07:58 |      100.00% |       90.48% |       0.1216 |       0.4902 |      1.0000e-12 |
|      96 |        1050 |       00:08:23 |      100.00% |       95.24% |       0.0235 |       0.2344 |      1.0000e-12 |
|     100 |        1100 |       00:08:47 |      100.00% |       85.71% |       0.0702 |       0.4845 |      1.0000e-12 |
|======================================================================================================================|
