Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |       42.86% |       1.2667 |       1.0885 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       95.24% |       0.3317 |       0.2849 |          0.0010 |
|      10 |         100 |       00:00:51 |      100.00% |       85.71% |       0.0514 |       0.3920 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       95.24% |       0.0747 |       0.0465 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       95.24% |       0.0753 |       0.0525 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       95.24% |       0.0544 |       0.2216 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       95.24% |       0.0079 |       0.3561 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       95.24% |       0.0288 |       0.1940 |      1.0000e-06 |
|      37 |         400 |       00:03:18 |      100.00% |       90.48% |       0.0123 |       0.1578 |      1.0000e-06 |
|      41 |         450 |       00:03:43 |      100.00% |       95.24% |       0.0184 |       0.0944 |      1.0000e-07 |
|      46 |         500 |       00:04:08 |      100.00% |       95.24% |       0.0047 |       0.1079 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |      100.00% |       95.24% |       0.0082 |       0.0836 |      1.0000e-07 |
|      55 |         600 |       00:04:57 |      100.00% |       90.48% |       0.0111 |       0.1184 |      1.0000e-08 |
|      60 |         650 |       00:05:22 |      100.00% |       95.24% |       0.0132 |       0.0830 |      1.0000e-08 |
|      64 |         700 |       00:05:47 |      100.00% |       95.24% |       0.0047 |       0.1079 |      1.0000e-09 |
|      69 |         750 |       00:06:12 |      100.00% |       95.24% |       0.0332 |       0.0840 |      1.0000e-09 |
|      73 |         800 |       00:06:36 |      100.00% |       95.24% |       0.0271 |       0.0828 |      1.0000e-10 |
|      78 |         850 |       00:07:01 |      100.00% |       95.24% |       0.0322 |       0.0827 |      1.0000e-10 |
|      82 |         900 |       00:07:26 |      100.00% |       90.48% |       0.0048 |       0.1166 |      1.0000e-11 |
|      87 |         950 |       00:07:51 |      100.00% |       95.24% |       0.0026 |       0.1020 |      1.0000e-11 |
|      91 |        1000 |       00:08:16 |      100.00% |       95.24% |       0.0294 |       0.0841 |      1.0000e-12 |
|      96 |        1050 |       00:08:41 |      100.00% |       95.24% |       0.0097 |       0.1079 |      1.0000e-12 |
|     100 |        1100 |       00:09:06 |       90.00% |       95.24% |       0.1271 |       0.0807 |      1.0000e-12 |
|======================================================================================================================|
