Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       70.00% |       33.33% |       0.9542 |       1.0978 |          0.0010 |
|       5 |          50 |       00:00:26 |      100.00% |       85.71% |       0.1721 |       0.3704 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       90.48% |       0.0174 |       0.4120 |          0.0010 |
|      14 |         150 |       00:01:15 |      100.00% |       90.48% |       0.0124 |       0.1400 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |      100.00% |       0.0172 |       0.0347 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       95.24% |       0.0090 |       0.1272 |      1.0000e-05 |
|      28 |         300 |       00:02:30 |      100.00% |       95.24% |       0.0059 |       0.1172 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       95.24% |       0.0036 |       0.0778 |      1.0000e-06 |
|      37 |         400 |       00:03:19 |      100.00% |       95.24% |       0.0126 |       0.0959 |      1.0000e-06 |
|      41 |         450 |       00:03:44 |      100.00% |       90.48% |       0.0878 |       0.1360 |      1.0000e-07 |
|      46 |         500 |       00:04:09 |      100.00% |       95.24% |       0.0089 |       0.0999 |      1.0000e-07 |
|      50 |         550 |       00:04:34 |      100.00% |       95.24% |       0.0110 |       0.2567 |      1.0000e-07 |
|      55 |         600 |       00:04:59 |      100.00% |       95.24% |       0.0445 |       0.0973 |      1.0000e-08 |
|      60 |         650 |       00:05:24 |       90.00% |       95.24% |       0.1710 |       0.1079 |      1.0000e-08 |
|      64 |         700 |       00:05:49 |      100.00% |       95.24% |       0.0156 |       0.0793 |      1.0000e-09 |
|      69 |         750 |       00:06:14 |      100.00% |       95.24% |       0.0087 |       0.1008 |      1.0000e-09 |
|      73 |         800 |       00:06:39 |      100.00% |       95.24% |       0.0075 |       0.0997 |      1.0000e-10 |
|      78 |         850 |       00:07:04 |      100.00% |       95.24% |       0.0142 |       0.0880 |      1.0000e-10 |
|      82 |         900 |       00:07:30 |      100.00% |       95.24% |       0.0075 |       0.0973 |      1.0000e-11 |
|      87 |         950 |       00:07:54 |      100.00% |       95.24% |       0.0035 |       0.0961 |      1.0000e-11 |
|      91 |        1000 |       00:08:20 |      100.00% |       95.24% |       0.0032 |       0.0934 |      1.0000e-12 |
|      96 |        1050 |       00:08:46 |      100.00% |       95.24% |       0.0073 |       0.0973 |      1.0000e-12 |
|     100 |        1100 |       00:09:12 |      100.00% |       95.24% |       0.0038 |       0.1008 |      1.0000e-12 |
|======================================================================================================================|
