Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0054 |       2.0218 |          0.0010 |
|       5 |          18 |       00:00:02 |       77.78% |       25.00% |       1.2169 |       1.4469 |          0.0010 |
|       9 |          36 |       00:00:05 |      100.00% |       25.00% |       0.6136 |       1.0475 |          0.0010 |
|      13 |          50 |       00:00:06 |      100.00% |              |       0.4625 |              |          0.0001 |
|      14 |          54 |       00:00:07 |       88.89% |       50.00% |       0.6124 |       0.8646 |          0.0001 |
|      18 |          72 |       00:00:09 |      100.00% |       75.00% |       0.2419 |       0.7635 |          0.0001 |
|      23 |          90 |       00:00:11 |      100.00% |       75.00% |       0.2974 |       0.7009 |      1.0000e-05 |
|      25 |         100 |       00:00:12 |       88.89% |              |       0.4618 |              |      1.0000e-05 |
|      27 |         108 |       00:00:13 |       88.89% |       75.00% |       0.3906 |       0.6854 |      1.0000e-05 |
|      32 |         126 |       00:00:15 |      100.00% |       75.00% |       0.4115 |       0.6769 |      1.0000e-06 |
|      36 |         144 |       00:00:17 |       88.89% |       75.00% |       0.4831 |       0.6758 |      1.0000e-06 |
|      38 |         150 |       00:00:17 |      100.00% |              |       0.2758 |              |      1.0000e-06 |
|      41 |         162 |       00:00:19 |      100.00% |       75.00% |       0.1895 |       0.6753 |      1.0000e-07 |
|      45 |         180 |       00:00:21 |      100.00% |       75.00% |       0.5622 |       0.6752 |      1.0000e-07 |
|      50 |         198 |       00:00:23 |      100.00% |       75.00% |       0.3062 |       0.6752 |      1.0000e-07 |
|      50 |         200 |       00:00:23 |       88.89% |              |       0.4205 |              |      1.0000e-07 |
|      54 |         216 |       00:00:25 |      100.00% |       75.00% |       0.2089 |       0.6751 |      1.0000e-08 |
|      59 |         234 |       00:00:27 |      100.00% |       75.00% |       0.2680 |       0.6751 |      1.0000e-08 |
|      63 |         250 |       00:00:29 |       88.89% |              |       0.4562 |              |      1.0000e-09 |
|      63 |         252 |       00:00:29 |      100.00% |       75.00% |       0.2703 |       0.6751 |      1.0000e-09 |
|      68 |         270 |       00:00:31 |      100.00% |       75.00% |       0.2809 |       0.6751 |      1.0000e-09 |
|      72 |         288 |       00:00:33 |      100.00% |       75.00% |       0.2916 |       0.6751 |      1.0000e-10 |
|      75 |         300 |       00:00:34 |       88.89% |              |       0.4029 |              |      1.0000e-10 |
|      77 |         306 |       00:00:35 |       77.78% |       75.00% |       0.5751 |       0.6751 |      1.0000e-10 |
|      81 |         324 |       00:00:37 |      100.00% |       75.00% |       0.2011 |       0.6751 |      1.0000e-11 |
|      86 |         342 |       00:00:39 |      100.00% |       75.00% |       0.3084 |       0.6751 |      1.0000e-11 |
|      88 |         350 |       00:00:40 |      100.00% |              |       0.1935 |              |      1.0000e-11 |
|      90 |         360 |       00:00:42 |       77.78% |       75.00% |       0.4170 |       0.6751 |      1.0000e-11 |
|      95 |         378 |       00:00:44 |      100.00% |       75.00% |       0.3337 |       0.6751 |      1.0000e-12 |
|      99 |         396 |       00:00:46 |      100.00% |       75.00% |       0.2385 |       0.6751 |      1.0000e-12 |
|     100 |         400 |       00:00:46 |      100.00% |       75.00% |       0.3729 |       0.6751 |      1.0000e-12 |
|======================================================================================================================|
