Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.0992 |       2.0940 |          0.0010 |
|       5 |          18 |       00:00:02 |       22.22% |       25.00% |       1.9953 |       1.7075 |          0.0010 |
|       9 |          36 |       00:00:03 |       22.22% |       25.00% |       2.0764 |       1.6085 |          0.0010 |
|      13 |          50 |       00:00:05 |       33.33% |              |       1.7389 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       33.33% |       25.00% |       1.7932 |       1.6702 |          0.0001 |
|      18 |          72 |       00:00:07 |       44.44% |       25.00% |       1.5767 |       1.7481 |          0.0001 |
|      23 |          90 |       00:00:08 |       33.33% |       25.00% |       1.7403 |       1.7874 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       33.33% |              |       1.5826 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       33.33% |       25.00% |       1.5653 |       1.7865 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       44.44% |       25.00% |       1.6282 |       1.7834 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       22.22% |       25.00% |       1.7115 |       1.7836 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       22.22% |              |       1.5730 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       33.33% |       25.00% |       1.8945 |       1.7840 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       33.33% |       25.00% |       1.4906 |       1.7840 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       55.56% |       25.00% |       1.7046 |       1.7840 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       11.11% |              |       1.8309 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       22.22% |       25.00% |       1.6779 |       1.7840 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |        0.00% |       25.00% |       1.7058 |       1.7840 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       22.22% |              |       2.2736 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       55.56% |       25.00% |       1.3871 |       1.7840 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       33.33% |       25.00% |       1.6601 |       1.7840 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       22.22% |       25.00% |       1.5460 |       1.7840 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       44.44% |              |       1.7616 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       33.33% |       25.00% |       1.6228 |       1.7840 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       22.22% |       25.00% |       1.5445 |       1.7840 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       22.22% |       25.00% |       1.9720 |       1.7840 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       33.33% |              |       1.6667 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       33.33% |       25.00% |       1.8665 |       1.7840 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       33.33% |       25.00% |       1.5074 |       1.7840 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |       44.44% |       25.00% |       1.4422 |       1.7840 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       44.44% |       25.00% |       1.5689 |       1.7840 |      1.0000e-12 |
|======================================================================================================================|
