Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.1644 |       2.0294 |          0.0010 |
|       5 |          18 |       00:00:02 |       77.78% |       25.00% |       1.2616 |       1.6475 |          0.0010 |
|       9 |          36 |       00:00:04 |       55.56% |       25.00% |       1.3705 |       1.9941 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.7180 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |       25.00% |       0.6153 |       1.5067 |          0.0001 |
|      18 |          72 |       00:00:07 |       77.78% |       25.00% |       0.5914 |       1.4760 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |       25.00% |       0.5713 |       1.5323 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       0.4932 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |       25.00% |       0.7181 |       1.5182 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       88.89% |       25.00% |       0.5650 |       1.5027 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       88.89% |       25.00% |       0.4753 |       1.4992 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.4204 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |       25.00% |       0.6576 |       1.4968 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |       25.00% |       0.4140 |       1.4966 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       88.89% |       25.00% |       0.5709 |       1.4964 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       88.89% |              |       0.5169 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       77.78% |       25.00% |       0.6834 |       1.4963 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       88.89% |       25.00% |       0.4742 |       1.4963 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       88.89% |              |       0.4183 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       88.89% |       25.00% |       0.6515 |       1.4963 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       77.78% |       25.00% |       0.6584 |       1.4963 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       77.78% |       25.00% |       0.5011 |       1.4963 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       77.78% |              |       0.6679 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       88.89% |       25.00% |       0.8135 |       1.4963 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |      100.00% |       25.00% |       0.4831 |       1.4963 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       88.89% |       25.00% |       0.5518 |       1.4963 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       77.78% |              |       0.6036 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |      100.00% |       25.00% |       0.2893 |       1.4963 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |      100.00% |       25.00% |       0.4896 |       1.4963 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       66.67% |       25.00% |       0.7521 |       1.4963 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |      100.00% |       25.00% |       0.4438 |       1.4963 |      1.0000e-12 |
|======================================================================================================================|
