Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.1365 |       2.0445 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |        0.00% |       1.2531 |       1.9609 |          0.0010 |
|       9 |          36 |       00:00:03 |       55.56% |       50.00% |       1.3138 |       1.7707 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.7574 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       50.00% |       0.9096 |       1.6813 |          0.0001 |
|      18 |          72 |       00:00:06 |       66.67% |       50.00% |       0.9460 |       1.5407 |          0.0001 |
|      23 |          90 |       00:00:08 |       66.67% |       50.00% |       1.0094 |       1.6171 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.8601 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       55.56% |       50.00% |       1.0016 |       1.5568 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       66.67% |       50.00% |       1.0973 |       1.5384 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       66.67% |       50.00% |       0.8324 |       1.5379 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       77.78% |              |       1.0933 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       88.89% |       50.00% |       0.7947 |       1.5380 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       44.44% |       50.00% |       1.1869 |       1.5379 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       66.67% |       50.00% |       1.1408 |       1.5378 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |      100.00% |              |       0.6306 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       66.67% |       50.00% |       0.8131 |       1.5378 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       55.56% |       50.00% |       1.3364 |       1.5377 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       44.44% |              |       1.3770 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |      100.00% |       50.00% |       0.5766 |       1.5377 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       66.67% |       50.00% |       0.9339 |       1.5377 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       66.67% |       50.00% |       1.0960 |       1.5377 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       44.44% |              |       1.3425 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       77.78% |       50.00% |       0.8256 |       1.5377 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       55.56% |       50.00% |       1.1905 |       1.5377 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       77.78% |       50.00% |       1.1192 |       1.5377 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       66.67% |              |       0.9365 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       66.67% |       50.00% |       0.8564 |       1.5377 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       77.78% |       50.00% |       0.7418 |       1.5377 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |       88.89% |       50.00% |       0.8928 |       1.5377 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       55.56% |       50.00% |       1.2188 |       1.5377 |      1.0000e-12 |
|======================================================================================================================|
