Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.2422 |       2.0870 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       50.00% |       0.9961 |       2.0998 |          0.0010 |
|       9 |          36 |       00:00:04 |       77.78% |       50.00% |       0.9378 |       1.0373 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.5644 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       50.00% |       0.7279 |       0.9699 |          0.0001 |
|      18 |          72 |       00:00:07 |       77.78% |       50.00% |       0.5731 |       1.0775 |          0.0001 |
|      23 |          90 |       00:00:09 |       88.89% |       50.00% |       0.5047 |       0.9206 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       88.89% |              |       0.5809 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |       77.78% |       50.00% |       0.5493 |       0.9075 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       88.89% |       50.00% |       0.6313 |       0.8941 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       55.56% |       50.00% |       0.7942 |       0.8938 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |       77.78% |              |       0.5118 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |       88.89% |       50.00% |       0.4953 |       0.8923 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       88.89% |       50.00% |       0.5829 |       0.8922 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |       50.00% |       0.4165 |       0.8921 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       77.78% |              |       0.7805 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |      100.00% |       50.00% |       0.5567 |       0.8921 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |       88.89% |       50.00% |       0.5231 |       0.8920 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |      100.00% |              |       0.3463 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       88.89% |       50.00% |       0.5898 |       0.8920 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       77.78% |       50.00% |       0.8613 |       0.8920 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       77.78% |       50.00% |       0.5963 |       0.8920 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |      100.00% |              |       0.6571 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |      100.00% |       50.00% |       0.6792 |       0.8920 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |      100.00% |       50.00% |       0.5127 |       0.8920 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |      100.00% |       50.00% |       0.2399 |       0.8920 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |      100.00% |              |       0.4844 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |      100.00% |       50.00% |       0.4505 |       0.8920 |      1.0000e-11 |
|      95 |         378 |       00:00:37 |       88.89% |       50.00% |       0.6081 |       0.8920 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       88.89% |       50.00% |       0.5109 |       0.8920 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |      100.00% |       50.00% |       0.5155 |       0.8920 |      1.0000e-12 |
|======================================================================================================================|
