Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |       25.00% |       2.2033 |       2.0038 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       25.00% |       1.2795 |       2.2056 |          0.0010 |
|       9 |          36 |       00:00:04 |       44.44% |       50.00% |       1.2333 |       1.5392 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.7453 |              |          0.0001 |
|      14 |          54 |       00:00:06 |       77.78% |       50.00% |       0.8044 |       1.2661 |          0.0001 |
|      18 |          72 |       00:00:08 |       66.67% |       50.00% |       0.9374 |       1.3969 |          0.0001 |
|      23 |          90 |       00:00:09 |       77.78% |       50.00% |       0.6196 |       1.3507 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |      100.00% |              |       0.7112 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |       88.89% |       50.00% |       0.5679 |       1.3565 |      1.0000e-05 |
|      32 |         126 |       00:00:13 |       88.89% |       50.00% |       0.7860 |       1.3600 |      1.0000e-06 |
|      36 |         144 |       00:00:15 |      100.00% |       50.00% |       0.4455 |       1.3604 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |      100.00% |              |       0.4898 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |      100.00% |       50.00% |       0.4677 |       1.3598 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |       88.89% |       50.00% |       0.4767 |       1.3598 |      1.0000e-07 |
|      50 |         198 |       00:00:20 |       88.89% |       50.00% |       0.4702 |       1.3598 |      1.0000e-07 |
|      50 |         200 |       00:00:20 |       88.89% |              |       0.7487 |              |      1.0000e-07 |
|      54 |         216 |       00:00:22 |       88.89% |       50.00% |       0.6183 |       1.3598 |      1.0000e-08 |
|      59 |         234 |       00:00:24 |       77.78% |       50.00% |       0.7715 |       1.3598 |      1.0000e-08 |
|      63 |         250 |       00:00:25 |      100.00% |              |       0.5085 |              |      1.0000e-09 |
|      63 |         252 |       00:00:25 |      100.00% |       50.00% |       0.4646 |       1.3598 |      1.0000e-09 |
|      68 |         270 |       00:00:27 |      100.00% |       50.00% |       0.4274 |       1.3598 |      1.0000e-09 |
|      72 |         288 |       00:00:29 |       88.89% |       50.00% |       0.5221 |       1.3598 |      1.0000e-10 |
|      75 |         300 |       00:00:30 |       88.89% |              |       0.6346 |              |      1.0000e-10 |
|      77 |         306 |       00:00:31 |       66.67% |       50.00% |       0.8790 |       1.3598 |      1.0000e-10 |
|      81 |         324 |       00:00:33 |       88.89% |       50.00% |       0.5842 |       1.3598 |      1.0000e-11 |
|      86 |         342 |       00:00:34 |       88.89% |       50.00% |       0.5201 |       1.3598 |      1.0000e-11 |
|      88 |         350 |       00:00:35 |       66.67% |              |       1.0331 |              |      1.0000e-11 |
|      90 |         360 |       00:00:36 |       77.78% |       50.00% |       0.9769 |       1.3598 |      1.0000e-11 |
|      95 |         378 |       00:00:38 |      100.00% |       50.00% |       0.6272 |       1.3598 |      1.0000e-12 |
|      99 |         396 |       00:00:40 |       77.78% |       50.00% |       0.5566 |       1.3598 |      1.0000e-12 |
|     100 |         400 |       00:00:40 |       88.89% |       50.00% |       0.5811 |       1.3598 |      1.0000e-12 |
|======================================================================================================================|
