Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.1011 |       2.1375 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       50.00% |       1.3476 |       1.9292 |          0.0010 |
|       9 |          36 |       00:00:03 |       55.56% |       50.00% |       1.1588 |       1.8796 |          0.0010 |
|      13 |          50 |       00:00:05 |       88.89% |              |       0.6667 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |       50.00% |       0.6318 |       1.9153 |          0.0001 |
|      18 |          72 |       00:00:07 |       77.78% |       50.00% |       0.5908 |       1.9030 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       50.00% |       0.5327 |       1.8803 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       0.7359 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       66.67% |       50.00% |       0.9559 |       1.9044 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       88.89% |       50.00% |       0.3752 |       1.9087 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       77.78% |       50.00% |       0.8112 |       1.9073 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       66.67% |              |       0.7733 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |       50.00% |       0.5857 |       1.9065 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       88.89% |       50.00% |       0.6628 |       1.9065 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |       50.00% |       0.4268 |       1.9065 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       77.78% |              |       0.6833 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       66.67% |       50.00% |       1.0452 |       1.9066 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       66.67% |       50.00% |       0.8400 |       1.9066 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       77.78% |              |       1.0588 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       88.89% |       50.00% |       0.5714 |       1.9066 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       88.89% |       50.00% |       0.6255 |       1.9066 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       66.67% |       50.00% |       0.8232 |       1.9066 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       88.89% |              |       0.5092 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       66.67% |       50.00% |       0.7247 |       1.9066 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       77.78% |       50.00% |       0.8142 |       1.9066 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       77.78% |       50.00% |       0.7217 |       1.9066 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       88.89% |              |       0.7231 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       88.89% |       50.00% |       0.7540 |       1.9066 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |       88.89% |       50.00% |       0.6406 |       1.9066 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       88.89% |       50.00% |       0.5588 |       1.9066 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |       77.78% |       50.00% |       0.5724 |       1.9066 |      1.0000e-12 |
|======================================================================================================================|
