Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:02 |        0.00% |        0.00% |       3.7452 |       3.8122 |          0.0010 |
|      10 |          50 |       00:00:44 |       50.00% |              |       2.0834 |              |          0.0010 |
|      12 |          60 |       00:00:53 |       80.00% |       19.23% |       1.8007 |       3.1277 |          0.0001 |
|      20 |         100 |       00:01:27 |       55.00% |              |       2.1032 |              |          0.0001 |
|      24 |         120 |       00:01:44 |       50.00% |       19.23% |       2.0068 |       3.0296 |      1.0000e-05 |
|      30 |         150 |       00:02:10 |       60.00% |              |       1.8739 |              |      1.0000e-05 |
|      36 |         180 |       00:02:35 |       65.00% |       19.23% |       1.8579 |       2.9945 |      1.0000e-06 |
|      40 |         200 |       00:02:53 |       75.00% |              |       2.0297 |              |      1.0000e-06 |
|      48 |         240 |       00:03:28 |       70.00% |       15.38% |       1.9411 |       3.0217 |      1.0000e-07 |
|      50 |         250 |       00:03:36 |       60.00% |              |       2.0243 |              |      1.0000e-07 |
|      60 |         300 |       00:04:20 |       70.00% |       19.23% |       1.7157 |       3.0199 |      1.0000e-08 |
|      70 |         350 |       00:05:02 |       75.00% |              |       1.9059 |              |      1.0000e-09 |
|      72 |         360 |       00:05:12 |       70.00% |       19.23% |       1.8682 |       2.9938 |      1.0000e-10 |
|      80 |         400 |       00:05:46 |       70.00% |              |       1.6941 |              |      1.0000e-10 |
|      84 |         420 |       00:06:03 |       80.00% |       19.23% |       1.7500 |       3.0103 |      1.0000e-11 |
|      90 |         450 |       00:06:29 |       70.00% |              |       1.9309 |              |      1.0000e-11 |
|      96 |         480 |       00:06:55 |       60.00% |       19.23% |       1.8634 |       3.0116 |      1.0000e-12 |
|     100 |         500 |       00:07:13 |       80.00% |       19.23% |       1.7900 |       3.0116 |      1.0000e-12 |
|======================================================================================================================|
