Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       3.7518 |       3.7056 |          0.0010 |
|      10 |          50 |       00:00:43 |       45.00% |              |       2.3136 |              |          0.0010 |
|      12 |          60 |       00:00:51 |       50.00% |        7.69% |       2.2375 |       2.9945 |          0.0001 |
|      20 |         100 |       00:01:25 |       55.00% |              |       2.0216 |              |          0.0001 |
|      24 |         120 |       00:01:42 |       55.00% |        7.69% |       2.0521 |       3.0133 |      1.0000e-05 |
|      30 |         150 |       00:02:07 |       60.00% |              |       1.8679 |              |      1.0000e-05 |
|      36 |         180 |       00:02:33 |       65.00% |       11.54% |       1.9189 |       2.8982 |      1.0000e-06 |
|      40 |         200 |       00:02:50 |       75.00% |              |       1.6733 |              |      1.0000e-06 |
|      48 |         240 |       00:03:23 |       55.00% |       11.54% |       2.0575 |       2.8984 |      1.0000e-07 |
|      50 |         250 |       00:03:32 |       50.00% |              |       1.8983 |              |      1.0000e-07 |
|      60 |         300 |       00:04:14 |       65.00% |       11.54% |       1.9999 |       2.8985 |      1.0000e-08 |
|      70 |         350 |       00:04:56 |       45.00% |              |       2.0266 |              |      1.0000e-09 |
|      72 |         360 |       00:05:05 |       50.00% |        7.69% |       2.0633 |       3.0502 |      1.0000e-10 |
|      80 |         400 |       00:05:38 |       65.00% |              |       2.0566 |              |      1.0000e-10 |
|      84 |         420 |       00:05:56 |       50.00% |       11.54% |       2.0644 |       2.8985 |      1.0000e-11 |
|      90 |         450 |       00:06:21 |       45.00% |              |       2.0992 |              |      1.0000e-11 |
|      96 |         480 |       00:06:47 |       40.00% |        7.69% |       2.3047 |       3.0329 |      1.0000e-12 |
|     100 |         500 |       00:07:03 |       70.00% |        7.69% |       1.7708 |       3.0014 |      1.0000e-12 |
|======================================================================================================================|
