Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        5.00% |        0.00% |       3.9058 |       3.8627 |          0.0010 |
|      10 |          50 |       00:00:43 |       20.00% |              |       2.7139 |              |          0.0010 |
|      12 |          60 |       00:00:52 |       50.00% |       15.38% |       2.1113 |       3.2311 |          0.0001 |
|      20 |         100 |       00:01:27 |       65.00% |              |       1.9444 |              |          0.0001 |
|      24 |         120 |       00:01:45 |       50.00% |       15.38% |       2.0387 |       3.1527 |      1.0000e-05 |
|      30 |         150 |       00:02:10 |       65.00% |              |       2.0569 |              |      1.0000e-05 |
|      36 |         180 |       00:02:37 |       55.00% |       15.38% |       1.9854 |       3.1368 |      1.0000e-06 |
|      40 |         200 |       00:02:54 |       50.00% |              |       2.1556 |              |      1.0000e-06 |
|      48 |         240 |       00:03:29 |       60.00% |       15.38% |       1.8673 |       3.1474 |      1.0000e-07 |
|      50 |         250 |       00:03:37 |       50.00% |              |       2.1949 |              |      1.0000e-07 |
|      60 |         300 |       00:04:21 |       60.00% |       15.38% |       2.0134 |       3.1474 |      1.0000e-08 |
|      70 |         350 |       00:05:03 |       50.00% |              |       2.2371 |              |      1.0000e-09 |
|      72 |         360 |       00:05:12 |       70.00% |       15.38% |       1.9681 |       3.0835 |      1.0000e-10 |
|      80 |         400 |       00:05:47 |       70.00% |              |       1.8534 |              |      1.0000e-10 |
|      84 |         420 |       00:06:05 |       50.00% |       15.38% |       2.0325 |       3.1746 |      1.0000e-11 |
|      90 |         450 |       00:06:31 |       65.00% |              |       1.8685 |              |      1.0000e-11 |
|      96 |         480 |       00:06:58 |       70.00% |       15.38% |       1.9160 |       3.1474 |      1.0000e-12 |
|     100 |         500 |       00:07:15 |       60.00% |       15.38% |       2.0790 |       3.1362 |      1.0000e-12 |
|======================================================================================================================|
