Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        5.00% |        0.00% |       3.7490 |       3.7716 |          0.0010 |
|      10 |          50 |       00:00:40 |       40.00% |              |       2.6579 |              |          0.0010 |
|      12 |          60 |       00:00:49 |       25.00% |       19.23% |       2.6455 |       3.4311 |          0.0001 |
|      20 |         100 |       00:01:21 |       45.00% |              |       2.1899 |              |          0.0001 |
|      24 |         120 |       00:01:37 |       55.00% |       23.08% |       2.2731 |       3.3753 |      1.0000e-05 |
|      30 |         150 |       00:02:02 |       45.00% |              |       2.2298 |              |      1.0000e-05 |
|      36 |         180 |       00:02:26 |       60.00% |       23.08% |       2.0899 |       3.4022 |      1.0000e-06 |
|      40 |         200 |       00:02:42 |       45.00% |              |       2.3805 |              |      1.0000e-06 |
|      48 |         240 |       00:03:15 |       30.00% |       23.08% |       2.3504 |       3.3766 |      1.0000e-07 |
|      50 |         250 |       00:03:23 |       55.00% |              |       2.0853 |              |      1.0000e-07 |
|      60 |         300 |       00:04:04 |       50.00% |       23.08% |       2.1200 |       3.3920 |      1.0000e-08 |
|      70 |         350 |       00:04:44 |       60.00% |              |       2.1061 |              |      1.0000e-09 |
|      72 |         360 |       00:04:52 |       55.00% |       26.92% |       2.0996 |       3.2841 |      1.0000e-10 |
|      80 |         400 |       00:05:25 |       65.00% |              |       2.0993 |              |      1.0000e-10 |
|      84 |         420 |       00:05:42 |       40.00% |       23.08% |       2.3801 |       3.3757 |      1.0000e-11 |
|      90 |         450 |       00:06:06 |       60.00% |              |       2.0017 |              |      1.0000e-11 |
|      96 |         480 |       00:06:30 |       55.00% |       23.08% |       2.3004 |       3.4252 |      1.0000e-12 |
|     100 |         500 |       00:06:47 |       50.00% |       23.08% |       2.2023 |       3.3920 |      1.0000e-12 |
|======================================================================================================================|
