Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        5.00% |        0.00% |       3.8302 |       3.8094 |          0.0010 |
|      10 |          50 |       00:00:40 |       20.00% |              |       2.6611 |              |          0.0010 |
|      12 |          60 |       00:00:49 |       40.00% |       15.38% |       2.6360 |       3.0719 |          0.0001 |
|      20 |         100 |       00:01:21 |       55.00% |              |       2.3899 |              |          0.0001 |
|      24 |         120 |       00:01:38 |       50.00% |       15.38% |       2.1865 |       3.0669 |      1.0000e-05 |
|      30 |         150 |       00:02:02 |       70.00% |              |       1.9855 |              |      1.0000e-05 |
|      36 |         180 |       00:02:27 |       55.00% |       19.23% |       2.2845 |       2.9870 |      1.0000e-06 |
|      40 |         200 |       00:02:43 |       50.00% |              |       2.2148 |              |      1.0000e-06 |
|      48 |         240 |       00:03:16 |       45.00% |       15.38% |       2.4188 |       3.0580 |      1.0000e-07 |
|      50 |         250 |       00:03:25 |       45.00% |              |       2.5369 |              |      1.0000e-07 |
|      60 |         300 |       00:04:06 |       35.00% |       15.38% |       2.2819 |       3.0579 |      1.0000e-08 |
|      70 |         350 |       00:04:46 |       65.00% |              |       2.0356 |              |      1.0000e-09 |
|      72 |         360 |       00:04:55 |       55.00% |       15.38% |       2.2589 |       3.0579 |      1.0000e-10 |
|      80 |         400 |       00:05:27 |       50.00% |              |       2.3130 |              |      1.0000e-10 |
|      84 |         420 |       00:05:44 |       60.00% |       15.38% |       2.1472 |       3.0629 |      1.0000e-11 |
|      90 |         450 |       00:06:09 |       55.00% |              |       2.0770 |              |      1.0000e-11 |
|      96 |         480 |       00:06:34 |       40.00% |       15.38% |       2.2860 |       3.0613 |      1.0000e-12 |
|     100 |         500 |       00:06:51 |       60.00% |       15.38% |       2.1508 |       3.0613 |      1.0000e-12 |
|======================================================================================================================|
