Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |        7.69% |       3.7776 |       3.7491 |          0.0010 |
|      10 |          50 |       00:00:40 |       15.00% |              |       2.7350 |              |          0.0010 |
|      12 |          60 |       00:00:49 |       40.00% |       11.54% |       2.5165 |       3.4728 |          0.0001 |
|      20 |         100 |       00:01:21 |       50.00% |              |       2.2565 |              |          0.0001 |
|      24 |         120 |       00:01:37 |       25.00% |       11.54% |       2.6389 |       3.4484 |      1.0000e-05 |
|      30 |         150 |       00:02:01 |       40.00% |              |       2.4949 |              |      1.0000e-05 |
|      36 |         180 |       00:02:26 |       40.00% |       15.38% |       2.3293 |       3.3773 |      1.0000e-06 |
|      40 |         200 |       00:02:43 |       30.00% |              |       2.5535 |              |      1.0000e-06 |
|      48 |         240 |       00:03:15 |       40.00% |       11.54% |       2.6013 |       3.4598 |      1.0000e-07 |
|      50 |         250 |       00:03:24 |       25.00% |              |       2.4830 |              |      1.0000e-07 |
|      60 |         300 |       00:04:04 |       45.00% |       11.54% |       2.3241 |       3.4492 |      1.0000e-08 |
|      70 |         350 |       00:04:45 |       35.00% |              |       2.2892 |              |      1.0000e-09 |
|      72 |         360 |       00:04:54 |       30.00% |       11.54% |       2.4750 |       3.4298 |      1.0000e-10 |
|      80 |         400 |       00:05:26 |       50.00% |              |       2.2406 |              |      1.0000e-10 |
|      84 |         420 |       00:05:43 |       40.00% |       11.54% |       2.2324 |       3.4298 |      1.0000e-11 |
|      90 |         450 |       00:06:07 |       50.00% |              |       2.4116 |              |      1.0000e-11 |
|      96 |         480 |       00:06:32 |       30.00% |       15.38% |       2.5257 |       3.3771 |      1.0000e-12 |
|     100 |         500 |       00:06:49 |       30.00% |       11.54% |       2.3277 |       3.4597 |      1.0000e-12 |
|======================================================================================================================|
