Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        5.00% |        7.69% |       3.7388 |       3.7332 |          0.0010 |
|      10 |          50 |       00:00:42 |       80.00% |              |       1.7959 |              |          0.0010 |
|      12 |          60 |       00:00:51 |       55.00% |        3.85% |       2.1754 |       3.2276 |          0.0001 |
|      20 |         100 |       00:01:24 |       65.00% |              |       1.9268 |              |          0.0001 |
|      24 |         120 |       00:01:42 |       80.00% |        3.85% |       1.8103 |       3.1505 |      1.0000e-05 |
|      30 |         150 |       00:02:07 |       60.00% |              |       1.9358 |              |      1.0000e-05 |
|      36 |         180 |       00:02:33 |       60.00% |        3.85% |       1.9528 |       3.1461 |      1.0000e-06 |
|      40 |         200 |       00:02:50 |       60.00% |              |       1.9017 |              |      1.0000e-06 |
|      48 |         240 |       00:03:24 |       65.00% |        3.85% |       1.9470 |       3.1733 |      1.0000e-07 |
|      50 |         250 |       00:03:33 |       70.00% |              |       1.8621 |              |      1.0000e-07 |
|      60 |         300 |       00:04:15 |       65.00% |        3.85% |       1.8772 |       3.1754 |      1.0000e-08 |
|      70 |         350 |       00:04:57 |       75.00% |              |       1.6894 |              |      1.0000e-09 |
|      72 |         360 |       00:05:06 |       55.00% |        3.85% |       2.1550 |       3.1624 |      1.0000e-10 |
|      80 |         400 |       00:05:40 |       35.00% |              |       2.1828 |              |      1.0000e-10 |
|      84 |         420 |       00:05:58 |       65.00% |        3.85% |       1.8714 |       3.1823 |      1.0000e-11 |
|      90 |         450 |       00:06:23 |       70.00% |              |       2.0071 |              |      1.0000e-11 |
|      96 |         480 |       00:06:49 |       70.00% |        3.85% |       1.8247 |       3.1460 |      1.0000e-12 |
|     100 |         500 |       00:07:06 |       60.00% |        3.85% |       1.7481 |       3.1952 |      1.0000e-12 |
|======================================================================================================================|
