Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       3.7116 |       3.7319 |          0.0010 |
|      10 |          50 |       00:00:40 |       40.00% |              |       2.1295 |              |          0.0010 |
|      12 |          60 |       00:00:49 |       40.00% |       15.38% |       2.2398 |       2.8826 |          0.0001 |
|      20 |         100 |       00:01:22 |       40.00% |              |       2.1709 |              |          0.0001 |
|      24 |         120 |       00:01:39 |       50.00% |       19.23% |       2.0628 |       2.8301 |      1.0000e-05 |
|      30 |         150 |       00:02:04 |       65.00% |              |       1.7989 |              |      1.0000e-05 |
|      36 |         180 |       00:02:30 |       45.00% |       15.38% |       2.0542 |       2.7710 |      1.0000e-06 |
|      40 |         200 |       00:02:46 |       55.00% |              |       2.0934 |              |      1.0000e-06 |
|      48 |         240 |       00:03:20 |       50.00% |       15.38% |       1.9668 |       2.8578 |      1.0000e-07 |
|      50 |         250 |       00:03:28 |       55.00% |              |       2.0033 |              |      1.0000e-07 |
|      60 |         300 |       00:04:09 |       55.00% |       15.38% |       1.9113 |       2.8985 |      1.0000e-08 |
|      70 |         350 |       00:04:50 |       55.00% |              |       1.9040 |              |      1.0000e-09 |
|      72 |         360 |       00:04:59 |       50.00% |       15.38% |       1.9992 |       2.8985 |      1.0000e-10 |
|      80 |         400 |       00:05:32 |       60.00% |              |       1.8943 |              |      1.0000e-10 |
|      84 |         420 |       00:05:49 |       60.00% |       15.38% |       1.7037 |       2.7659 |      1.0000e-11 |
|      90 |         450 |       00:06:13 |       45.00% |              |       2.2261 |              |      1.0000e-11 |
|      96 |         480 |       00:06:39 |       65.00% |       15.38% |       1.6164 |       2.7704 |      1.0000e-12 |
|     100 |         500 |       00:06:56 |       45.00% |       15.38% |       1.9284 |       2.8241 |      1.0000e-12 |
|======================================================================================================================|
