Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        7.69% |       3.9107 |       3.6907 |          0.0010 |
|      10 |          50 |       00:00:42 |       30.00% |              |       2.6227 |              |          0.0010 |
|      12 |          60 |       00:00:51 |       50.00% |       15.38% |       2.2346 |       2.9984 |          0.0001 |
|      20 |         100 |       00:01:24 |       55.00% |              |       2.1195 |              |          0.0001 |
|      24 |         120 |       00:01:41 |       40.00% |       19.23% |       2.1915 |       2.8820 |      1.0000e-05 |
|      30 |         150 |       00:02:07 |       55.00% |              |       2.1405 |              |      1.0000e-05 |
|      36 |         180 |       00:02:33 |       40.00% |       23.08% |       1.9567 |       2.9095 |      1.0000e-06 |
|      40 |         200 |       00:02:49 |       50.00% |              |       1.9653 |              |      1.0000e-06 |
|      48 |         240 |       00:03:23 |       50.00% |       26.92% |       1.9791 |       2.8437 |      1.0000e-07 |
|      50 |         250 |       00:03:32 |       30.00% |              |       2.0795 |              |      1.0000e-07 |
|      60 |         300 |       00:04:14 |       50.00% |       26.92% |       2.2748 |       2.8437 |      1.0000e-08 |
|      70 |         350 |       00:04:55 |       55.00% |              |       1.9937 |              |      1.0000e-09 |
|      72 |         360 |       00:05:04 |       60.00% |       26.92% |       2.0647 |       2.8437 |      1.0000e-10 |
|      80 |         400 |       00:05:37 |       75.00% |              |       1.7864 |              |      1.0000e-10 |
|      84 |         420 |       00:05:55 |       40.00% |       26.92% |       2.2546 |       2.8437 |      1.0000e-11 |
|      90 |         450 |       00:06:20 |       45.00% |              |       2.2301 |              |      1.0000e-11 |
|      96 |         480 |       00:06:46 |       50.00% |       19.23% |       2.0602 |       2.8758 |      1.0000e-12 |
|     100 |         500 |       00:07:03 |       50.00% |       19.23% |       2.1886 |       2.8758 |      1.0000e-12 |
|======================================================================================================================|
