Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        3.85% |       3.7089 |       3.7356 |          0.0010 |
|      10 |          50 |       00:00:41 |       55.00% |              |       2.4690 |              |          0.0010 |
|      12 |          60 |       00:00:50 |       35.00% |        7.69% |       2.4169 |       3.1269 |          0.0001 |
|      20 |         100 |       00:01:23 |       50.00% |              |       2.0971 |              |          0.0001 |
|      24 |         120 |       00:01:40 |       50.00% |       11.54% |       1.9583 |       2.9533 |      1.0000e-05 |
|      30 |         150 |       00:02:04 |       45.00% |              |       2.4598 |              |      1.0000e-05 |
|      36 |         180 |       00:02:28 |       40.00% |        7.69% |       2.4707 |       3.0764 |      1.0000e-06 |
|      40 |         200 |       00:02:44 |       50.00% |              |       2.2508 |              |      1.0000e-06 |
|      48 |         240 |       00:03:18 |       40.00% |        7.69% |       2.1626 |       3.0760 |      1.0000e-07 |
|      50 |         250 |       00:03:27 |       55.00% |              |       2.1900 |              |      1.0000e-07 |
|      60 |         300 |       00:04:08 |       35.00% |        7.69% |       2.2760 |       3.0603 |      1.0000e-08 |
|      70 |         350 |       00:04:49 |       65.00% |              |       1.9595 |              |      1.0000e-09 |
|      72 |         360 |       00:04:58 |       35.00% |       11.54% |       2.2740 |       2.9469 |      1.0000e-10 |
|      80 |         400 |       00:05:30 |       55.00% |              |       2.0600 |              |      1.0000e-10 |
|      84 |         420 |       00:05:47 |       60.00% |       11.54% |       2.3268 |       2.9469 |      1.0000e-11 |
|      90 |         450 |       00:06:12 |       50.00% |              |       2.2399 |              |      1.0000e-11 |
|      96 |         480 |       00:06:37 |       65.00% |       11.54% |       2.0182 |       2.9469 |      1.0000e-12 |
|     100 |         500 |       00:06:53 |       30.00% |        7.69% |       2.6749 |       3.0618 |      1.0000e-12 |
|======================================================================================================================|
