Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:02 |        0.00% |        0.00% |       3.7888 |       3.7287 |          0.0010 |
|      10 |          50 |       00:00:44 |       75.00% |              |       1.9299 |              |          0.0010 |
|      12 |          60 |       00:00:53 |       60.00% |       23.08% |       1.8941 |       3.3625 |          0.0001 |
|      20 |         100 |       00:01:28 |       60.00% |              |       1.8368 |              |          0.0001 |
|      24 |         120 |       00:01:46 |       55.00% |       19.23% |       1.9223 |       3.4271 |      1.0000e-05 |
|      30 |         150 |       00:02:12 |       85.00% |              |       1.6371 |              |      1.0000e-05 |
|      36 |         180 |       00:02:38 |       80.00% |       26.92% |       1.7982 |       3.3162 |      1.0000e-06 |
|      40 |         200 |       00:02:56 |       70.00% |              |       1.6905 |              |      1.0000e-06 |
|      48 |         240 |       00:03:31 |       55.00% |       26.92% |       2.0954 |       3.2759 |      1.0000e-07 |
|      50 |         250 |       00:03:40 |       75.00% |              |       1.5694 |              |      1.0000e-07 |
|      60 |         300 |       00:04:23 |       85.00% |       23.08% |       1.6056 |       3.4005 |      1.0000e-08 |
|      70 |         350 |       00:05:07 |       65.00% |              |       1.8751 |              |      1.0000e-09 |
|      72 |         360 |       00:05:16 |       60.00% |       26.92% |       1.8325 |       3.3346 |      1.0000e-10 |
|      80 |         400 |       00:05:51 |       60.00% |              |       1.7858 |              |      1.0000e-10 |
|      84 |         420 |       00:06:09 |       65.00% |       26.92% |       1.7125 |       3.2759 |      1.0000e-11 |
|      90 |         450 |       00:06:34 |       65.00% |              |       2.0676 |              |      1.0000e-11 |
|      96 |         480 |       00:07:01 |       75.00% |       26.92% |       1.7795 |       3.3346 |      1.0000e-12 |
|     100 |         500 |       00:07:19 |       60.00% |       19.23% |       1.9335 |       3.4142 |      1.0000e-12 |
|======================================================================================================================|
