Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        3.85% |       3.8268 |       3.6944 |          0.0010 |
|      10 |          50 |       00:00:43 |       40.00% |              |       2.4947 |              |          0.0010 |
|      12 |          60 |       00:00:52 |       45.00% |       19.23% |       2.3378 |       3.0609 |          0.0001 |
|      20 |         100 |       00:01:26 |       50.00% |              |       2.0158 |              |          0.0001 |
|      24 |         120 |       00:01:44 |       50.00% |       19.23% |       2.1811 |       3.0049 |      1.0000e-05 |
|      30 |         150 |       00:02:10 |       50.00% |              |       2.0347 |              |      1.0000e-05 |
|      36 |         180 |       00:02:35 |       50.00% |       19.23% |       2.2289 |       2.9852 |      1.0000e-06 |
|      40 |         200 |       00:02:52 |       55.00% |              |       1.8629 |              |      1.0000e-06 |
|      48 |         240 |       00:03:27 |       55.00% |       19.23% |       1.9544 |       3.0359 |      1.0000e-07 |
|      50 |         250 |       00:03:35 |       65.00% |              |       1.7655 |              |      1.0000e-07 |
|      60 |         300 |       00:04:18 |       70.00% |       19.23% |       1.6949 |       3.0419 |      1.0000e-08 |
|      70 |         350 |       00:05:00 |       55.00% |              |       1.8261 |              |      1.0000e-09 |
|      72 |         360 |       00:05:09 |       65.00% |       19.23% |       2.1824 |       3.0335 |      1.0000e-10 |
|      80 |         400 |       00:05:43 |       80.00% |              |       1.6208 |              |      1.0000e-10 |
|      84 |         420 |       00:06:01 |       60.00% |       19.23% |       2.1117 |       3.0490 |      1.0000e-11 |
|      90 |         450 |       00:06:26 |       45.00% |              |       2.4875 |              |      1.0000e-11 |
|      96 |         480 |       00:06:52 |       50.00% |       19.23% |       2.1714 |       2.9846 |      1.0000e-12 |
|     100 |         500 |       00:07:10 |       60.00% |       19.23% |       2.2277 |       2.9846 |      1.0000e-12 |
|======================================================================================================================|
