Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       3.7106 |       3.7815 |          0.0010 |
|      10 |          50 |       00:00:42 |       35.00% |              |       2.8527 |              |          0.0010 |
|      12 |          60 |       00:00:50 |       40.00% |        7.69% |       2.4380 |       3.3142 |          0.0001 |
|      20 |         100 |       00:01:23 |       35.00% |              |       2.5315 |              |          0.0001 |
|      24 |         120 |       00:01:40 |       45.00% |        7.69% |       2.1609 |       3.2756 |      1.0000e-05 |
|      30 |         150 |       00:02:05 |       40.00% |              |       2.4949 |              |      1.0000e-05 |
|      36 |         180 |       00:02:30 |       40.00% |        7.69% |       2.2408 |       3.3543 |      1.0000e-06 |
|      40 |         200 |       00:02:47 |       40.00% |              |       2.4668 |              |      1.0000e-06 |
|      48 |         240 |       00:03:20 |       60.00% |        7.69% |       1.9517 |       3.2675 |      1.0000e-07 |
|      50 |         250 |       00:03:29 |       35.00% |              |       2.4197 |              |      1.0000e-07 |
|      60 |         300 |       00:04:10 |       65.00% |        7.69% |       2.0014 |       3.2675 |      1.0000e-08 |
|      70 |         350 |       00:04:52 |       65.00% |              |       2.1122 |              |      1.0000e-09 |
|      72 |         360 |       00:05:01 |       55.00% |        7.69% |       2.3823 |       3.3541 |      1.0000e-10 |
|      80 |         400 |       00:05:34 |       50.00% |              |       2.2408 |              |      1.0000e-10 |
|      84 |         420 |       00:05:51 |       40.00% |        7.69% |       2.4653 |       3.3416 |      1.0000e-11 |
|      90 |         450 |       00:06:16 |       45.00% |              |       2.1981 |              |      1.0000e-11 |
|      96 |         480 |       00:06:41 |       60.00% |        7.69% |       2.1168 |       3.2675 |      1.0000e-12 |
|     100 |         500 |       00:06:58 |       30.00% |        7.69% |       2.3931 |       3.2675 |      1.0000e-12 |
|======================================================================================================================|
