Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        3.85% |       3.9006 |       3.7811 |          0.0010 |
|      10 |          50 |       00:00:43 |       50.00% |              |       2.2153 |              |          0.0010 |
|      12 |          60 |       00:00:52 |       55.00% |       15.38% |       2.1292 |       3.1526 |          0.0001 |
|      20 |         100 |       00:01:27 |       60.00% |              |       1.7695 |              |          0.0001 |
|      24 |         120 |       00:01:45 |       65.00% |       26.92% |       1.9179 |       3.0694 |      1.0000e-05 |
|      30 |         150 |       00:02:11 |       55.00% |              |       1.8594 |              |      1.0000e-05 |
|      36 |         180 |       00:02:37 |       55.00% |       23.08% |       1.8976 |       3.0452 |      1.0000e-06 |
|      40 |         200 |       00:02:54 |       45.00% |              |       2.0308 |              |      1.0000e-06 |
|      48 |         240 |       00:03:29 |       65.00% |       26.92% |       1.8625 |       3.0671 |      1.0000e-07 |
|      50 |         250 |       00:03:37 |       85.00% |              |       1.6276 |              |      1.0000e-07 |
|      60 |         300 |       00:04:21 |       65.00% |       26.92% |       1.8000 |       3.0670 |      1.0000e-08 |
|      70 |         350 |       00:05:04 |       60.00% |              |       1.9797 |              |      1.0000e-09 |
|      72 |         360 |       00:05:13 |       65.00% |       30.77% |       1.9818 |       2.9385 |      1.0000e-10 |
|      80 |         400 |       00:05:48 |       50.00% |              |       2.1159 |              |      1.0000e-10 |
|      84 |         420 |       00:06:06 |       75.00% |       30.77% |       1.7674 |       2.9385 |      1.0000e-11 |
|      90 |         450 |       00:06:32 |       70.00% |              |       1.6368 |              |      1.0000e-11 |
|      96 |         480 |       00:06:58 |       75.00% |       26.92% |       1.8937 |       3.0670 |      1.0000e-12 |
|     100 |         500 |       00:07:16 |       65.00% |       26.92% |       1.7424 |       3.0670 |      1.0000e-12 |
|======================================================================================================================|
