Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        5.00% |        0.00% |       3.7906 |       3.7227 |          0.0010 |
|      10 |          50 |       00:00:41 |       30.00% |              |       2.5831 |              |          0.0010 |
|      12 |          60 |       00:00:50 |       15.00% |        7.69% |       2.8135 |       3.5147 |          0.0001 |
|      20 |         100 |       00:01:23 |       35.00% |              |       2.7725 |              |          0.0001 |
|      24 |         120 |       00:01:40 |       15.00% |        7.69% |       2.8435 |       3.4232 |      1.0000e-05 |
|      30 |         150 |       00:02:04 |       30.00% |              |       2.7465 |              |      1.0000e-05 |
|      36 |         180 |       00:02:29 |       20.00% |        7.69% |       2.6929 |       3.4150 |      1.0000e-06 |
|      40 |         200 |       00:02:46 |       45.00% |              |       2.4200 |              |      1.0000e-06 |
|      48 |         240 |       00:03:19 |       50.00% |        7.69% |       2.5612 |       3.4157 |      1.0000e-07 |
|      50 |         250 |       00:03:27 |       35.00% |              |       2.5604 |              |      1.0000e-07 |
|      60 |         300 |       00:04:09 |       15.00% |        7.69% |       2.8817 |       3.4881 |      1.0000e-08 |
|      70 |         350 |       00:04:51 |       30.00% |              |       2.4569 |              |      1.0000e-09 |
|      72 |         360 |       00:04:59 |       40.00% |        7.69% |       2.5346 |       3.4241 |      1.0000e-10 |
|      80 |         400 |       00:05:33 |       30.00% |              |       2.7162 |              |      1.0000e-10 |
|      84 |         420 |       00:05:49 |       10.00% |        7.69% |       2.7428 |       3.4179 |      1.0000e-11 |
|      90 |         450 |       00:06:14 |       40.00% |              |       2.6364 |              |      1.0000e-11 |
|      96 |         480 |       00:06:40 |       15.00% |        7.69% |       2.7195 |       3.4171 |      1.0000e-12 |
|     100 |         500 |       00:06:56 |       30.00% |        7.69% |       2.5916 |       3.4682 |      1.0000e-12 |
|======================================================================================================================|
